query_table,join_table,join_column,query_set_size,join_set_size,joinability,processed,jsim
5200757-3_0,5200757-3_3,year,23,26,14,False,0.4
5200757-3_0,5200757-3_4,year,23,63,19,False,0.2835820895522388
5200757-3_0,5200757-3_5,year,23,42,18,True,0.3829787234042553
25480-1_0,25480-1_1,year,17,23,11,False,0.3793103448275862
1429687-2_0,1429687-2_1,crossing,18,11,10,False,0.5263157894736842
1429687-2_0,1429687-2_2,crossing,18,17,10,False,0.4
1429687-2_0,1429687-2_3,crossing,18,17,13,False,0.5909090909090909
1429687-2_0,1429687-2_4,crossing,18,12,10,False,0.5
1429687-2_0,1429687-2_5,crossing,18,25,8,False,0.22857142857142856
1429687-2_0,1429687-2_6,crossing,18,23,9,True,0.28125
2293546-1_0,2293546-1_1,single single,12,38,9,False,0.21951219512195122
28621502-1_0,28621502-1_1,title,54,76,43,False,0.4942528735632184
28621502-1_0,28621502-1_2,title,54,66,22,False,0.22448979591836735
28621502-1_0,28621502-1_3,title,54,91,19,False,0.15079365079365079
28621502-1_0,28621502-1_4,title,54,48,30,True,0.4166666666666667
17462222-7_0,17462222-7_1,name,13,9,4,False,0.2222222222222222
17462222-7_0,17462222-7_2,name,13,28,10,False,0.3225806451612903
17462222-7_0,17462222-7_3,name,13,22,8,False,0.2962962962962963
17462222-7_0,17462222-7_4,name,13,15,4,False,0.16666666666666666
17462222-7_0,17462222-7_5,name,13,17,5,False,0.2
17462222-7_0,17462222-7_6,name,13,21,7,False,0.25925925925925924
17462222-7_0,17462222-7_7,name,13,15,7,False,0.3333333333333333
17462222-7_0,17462222-7_8,name,13,8,5,False,0.3125
17462222-7_0,17462222-7_9,name,13,26,8,True,0.25806451612903225
11671782-1_0,11671782-1_1,name,30,73,12,False,0.13186813186813187
11671782-1_0,11671782-1_2,name,30,79,12,False,0.12371134020618557
11671782-1_0,11671782-1_3,name,30,26,17,False,0.4358974358974359
11671782-1_0,11671782-1_4,name,30,92,24,True,0.24489795918367346
4928873-1_0,4928873-1_1,name,13,20,5,False,0.17857142857142858
4928873-1_0,4928873-1_2,name,13,32,11,False,0.3235294117647059
4928873-1_0,4928873-1_3,name,13,29,11,False,0.3548387096774194
4928873-1_0,4928873-1_4,name,13,30,4,False,0.10256410256410256
4928873-1_0,4928873-1_5,name,13,39,10,False,0.23809523809523808
4928873-1_0,4928873-1_6,name,13,22,5,True,0.16666666666666666
38695615-1_0,38695615-1_1,case name,15,14,9,False,0.45
38695615-1_0,38695615-1_2,case name,15,17,8,False,0.3333333333333333
38695615-1_0,38695615-1_3,case name,15,29,12,False,0.375
38695615-1_0,38695615-1_4,case name,15,9,5,False,0.2631578947368421
38695615-1_0,38695615-1_5,case name,15,12,5,False,0.22727272727272727
38695615-1_0,38695615-1_6,case name,15,23,9,False,0.3103448275862069
38695615-1_0,38695615-1_7,case name,15,26,8,False,0.24242424242424243
38695615-1_0,38695615-1_8,case name,15,26,5,False,0.1388888888888889
38695615-1_0,38695615-1_9,case name,15,27,8,True,0.23529411764705882
31892380-2_0,31892380-2_1,country (or territory),81,95,30,False,0.2054794520547945
31892380-2_0,31892380-2_2,country (or territory),81,139,66,False,0.42857142857142855
31892380-2_0,31892380-2_3,country (or territory),81,91,56,False,0.4827586206896552
31892380-2_0,31892380-2_4,country (or territory),81,77,40,False,0.3389830508474576
31892380-2_0,31892380-2_5,country (or territory),81,65,41,False,0.3904761904761905
31892380-2_0,31892380-2_6,country (or territory),81,128,41,False,0.24404761904761904
31892380-2_0,31892380-2_7,country (or territory),81,92,54,False,0.453781512605042
31892380-2_0,31892380-2_8,country (or territory),81,59,42,False,0.42857142857142855
31892380-2_0,31892380-2_9,country (or territory),81,128,33,True,0.1875
7093332-2_0,7093332-2_1,athlete,48,73,36,False,0.4235294117647059
7093332-2_0,7093332-2_2,athlete,48,30,26,False,0.5
14320222-10_0,14320222-10_1,player player,11,14,5,False,0.25
14320222-10_0,14320222-10_2,player player,11,28,8,False,0.25806451612903225
14320222-10_0,14320222-10_3,player player,11,10,8,False,0.6153846153846154
14320222-10_0,14320222-10_4,player player,11,19,7,False,0.30434782608695654
14320222-10_0,14320222-10_5,player player,11,20,8,False,0.34782608695652173
14320222-10_0,14320222-10_6,player player,11,12,7,True,0.4375
28365602-5_0,28365602-5_1,player,8,27,6,False,0.20689655172413793
28365602-5_0,28365602-5_2,player,8,16,6,False,0.3333333333333333
28365602-5_0,28365602-5_3,player,8,14,4,False,0.2222222222222222
24092384-1_0,24092384-1_1,location,45,43,14,False,0.1891891891891892
24092384-1_0,24092384-1_2,location,45,80,39,False,0.45348837209302323
24092384-1_0,24092384-1_3,location,45,24,18,False,0.35294117647058826
24092384-1_0,24092384-1_4,location,45,60,25,False,0.3125
24092384-1_0,24092384-1_5,location,45,57,28,False,0.3783783783783784
24092384-1_0,24092384-1_6,location,45,50,33,False,0.532258064516129
24092384-1_0,24092384-1_7,location,45,55,20,False,0.25
24092384-1_0,24092384-1_8,location,45,48,24,False,0.34782608695652173
24092384-1_0,24092384-1_9,location,45,53,38,False,0.6333333333333333
24092384-1_0,24092384-1_10,location,45,58,25,True,0.32051282051282054
33213010-1_0,33213010-1_1,cyrillic,7,21,4,False,0.16666666666666666
23649443-6_0,23649443-6_1,home team,18,21,11,False,0.39285714285714285
23649443-6_0,23649443-6_2,home team,18,19,8,False,0.27586206896551724
23649443-6_0,23649443-6_3,home team,18,20,15,False,0.6521739130434783
23649443-6_0,23649443-6_4,home team,18,14,12,False,0.6
23649443-6_0,23649443-6_5,home team,18,28,15,False,0.4838709677419355
23649443-6_0,23649443-6_6,home team,18,12,7,False,0.30434782608695654
23649443-6_0,23649443-6_7,home team,18,20,8,False,0.26666666666666666
23649443-6_0,23649443-6_8,home team,18,18,12,False,0.5
23649443-6_0,23649443-6_9,home team,18,14,12,True,0.6
20220759-3_0,20220759-3_1,member,32,53,25,False,0.4166666666666667
20220759-3_0,20220759-3_2,member,32,66,25,False,0.3424657534246575
20220759-3_0,20220759-3_3,member,32,70,26,False,0.34210526315789475
20220759-3_0,20220759-3_4,member,32,44,26,True,0.52
613252-1_0,613252-1_1,builder,6,6,6,False,1.0
613252-1_0,613252-1_2,builder,6,5,5,False,0.8333333333333334
613252-1_0,613252-1_3,builder,6,6,6,False,1.0
613252-1_0,613252-1_4,builder,6,6,6,False,1.0
613252-1_0,613252-1_5,builder,6,6,6,False,1.0
613252-1_0,613252-1_6,builder,6,4,4,False,0.6666666666666666
613252-1_0,613252-1_7,builder,6,4,4,True,0.6666666666666666
26676224-1_0,26676224-1_1,athlete,10,18,3,False,0.12
26676224-1_0,26676224-1_2,athlete,10,14,3,False,0.14285714285714285
26676224-1_0,26676224-1_3,athlete,10,23,7,False,0.2692307692307692
26676224-1_0,26676224-1_4,athlete,10,17,3,False,0.125
26676224-1_0,26676224-1_5,athlete,10,18,3,False,0.12
26676224-1_0,26676224-1_6,athlete,10,20,6,False,0.25
26676224-1_0,26676224-1_7,athlete,10,17,5,False,0.22727272727272727
26676224-1_0,26676224-1_8,athlete,10,21,5,False,0.19230769230769232
26676224-1_0,26676224-1_9,athlete,10,12,5,False,0.29411764705882354
26676224-1_0,26676224-1_10,athlete,10,20,4,True,0.15384615384615385
2997776-3_0,2997776-3_1,manager,15,22,6,False,0.1935483870967742
2997776-3_0,2997776-3_2,manager,15,34,11,False,0.2894736842105263
2997776-3_0,2997776-3_3,manager,15,18,5,False,0.17857142857142858
2997776-3_0,2997776-3_4,manager,15,28,12,True,0.3870967741935484
36079265-3_0,36079265-3_1,driver,10,10,7,False,0.5384615384615384
25068778-1_0,25068778-1_1,english name,8,15,2,False,0.09523809523809523
25068778-1_0,25068778-1_2,english name,8,22,5,False,0.2
5978283-2_0,5978283-2_1,single single,15,32,10,False,0.2702702702702703
5978283-2_0,5978283-2_2,single single,15,43,12,False,0.2608695652173913
5978283-2_0,5978283-2_3,single single,15,49,9,False,0.16363636363636364
5978283-2_0,5978283-2_4,single single,15,39,9,False,0.2
5978283-2_0,5978283-2_5,single single,15,39,7,False,0.14893617021276595
5978283-2_0,5978283-2_6,single single,15,39,8,False,0.17391304347826086
5978283-2_0,5978283-2_7,single single,15,19,5,False,0.1724137931034483
5978283-2_0,5978283-2_8,single single,15,22,5,False,0.15625
5978283-2_0,5978283-2_9,single single,15,48,12,False,0.23529411764705882
5978283-2_0,5978283-2_10,single single,15,44,6,True,0.11320754716981132
38763895-1_0,38763895-1_1,qualifying school,18,21,13,False,0.5
38763895-1_0,38763895-1_2,qualifying school,18,21,15,False,0.625
38763895-1_0,38763895-1_3,qualifying school,18,22,11,False,0.3793103448275862
38763895-1_0,38763895-1_4,qualifying school,18,11,6,False,0.2608695652173913
38763895-1_0,38763895-1_5,qualifying school,18,22,12,True,0.42857142857142855
5971894-1_0,5971894-1_1,name,56,81,42,False,0.4421052631578947
5971894-1_0,5971894-1_2,name,56,45,20,False,0.24691358024691357
5971894-1_0,5971894-1_3,name,56,70,31,False,0.3263157894736842
5971894-1_0,5971894-1_4,name,56,45,28,False,0.3835616438356164
5971894-1_0,5971894-1_5,name,56,55,19,False,0.20652173913043478
5971894-1_0,5971894-1_6,name,56,78,47,True,0.5402298850574713
17751942-4_0,17751942-4_1,team,21,26,16,False,0.5161290322580645
17751942-4_0,17751942-4_2,team,21,10,6,False,0.24
17751942-4_0,17751942-4_3,team,21,22,7,False,0.19444444444444445
17751942-4_0,17751942-4_4,team,21,19,11,False,0.3793103448275862
17751942-4_0,17751942-4_5,team,21,27,14,False,0.4117647058823529
17751942-4_0,17751942-4_6,team,21,11,8,False,0.3333333333333333
17751942-4_0,17751942-4_7,team,21,13,10,False,0.4166666666666667
17751942-4_0,17751942-4_8,team,21,17,14,False,0.5833333333333334
17751942-4_0,17751942-4_9,team,21,10,7,False,0.2916666666666667
17751942-4_0,17751942-4_10,team,21,20,14,True,0.5185185185185185
7455679-1_0,7455679-1_1,country name,14,42,6,False,0.12
7455679-1_0,7455679-1_2,country name,14,44,6,False,0.11538461538461539
7455679-1_0,7455679-1_3,country name,14,40,4,False,0.08
24435196-5_0,24435196-5_1,crater,25,34,20,False,0.5128205128205128
14300327-1_0,14300327-1_1,name,27,29,17,False,0.4358974358974359
14300327-1_0,14300327-1_2,name,27,39,18,False,0.375
14300327-1_0,14300327-1_3,name,27,37,13,False,0.2549019607843137
14300327-1_0,14300327-1_4,name,27,25,20,False,0.625
14300327-1_0,14300327-1_5,name,27,34,11,False,0.22
14300327-1_0,14300327-1_6,name,27,34,20,False,0.4878048780487805
14300327-1_0,14300327-1_7,name,27,23,16,False,0.47058823529411764
14300327-1_0,14300327-1_8,name,27,37,22,True,0.5238095238095238
1905337-2_0,1905337-2_1,wrestlers,11,32,8,False,0.22857142857142856
1905337-2_0,1905337-2_2,wrestlers,11,26,7,False,0.23333333333333334
1905337-2_0,1905337-2_3,wrestlers,11,7,3,False,0.2
1905337-2_0,1905337-2_4,wrestlers,11,22,9,False,0.375
1905337-2_0,1905337-2_5,wrestlers,11,29,4,False,0.1111111111111111
1905337-2_0,1905337-2_6,wrestlers,11,18,7,False,0.3181818181818182
1905337-2_0,1905337-2_7,wrestlers,11,13,7,False,0.4117647058823529
1905337-2_0,1905337-2_8,wrestlers,11,20,8,False,0.34782608695652173
1905337-2_0,1905337-2_9,wrestlers,11,36,8,False,0.20512820512820512
1905337-2_0,1905337-2_10,wrestlers,11,30,9,True,0.28125
1817777-2_0,1817777-2_1,name,13,25,10,False,0.35714285714285715
1817777-2_0,1817777-2_2,name,13,23,7,False,0.2413793103448276
1817777-2_0,1817777-2_3,name,13,13,7,False,0.3684210526315789
1817777-2_0,1817777-2_4,name,13,28,11,False,0.36666666666666664
1817777-2_0,1817777-2_5,name,13,20,9,False,0.375
1817777-2_0,1817777-2_6,name,13,10,7,False,0.4375
1817777-2_0,1817777-2_7,name,13,12,5,False,0.25
1817777-2_0,1817777-2_8,name,13,25,10,True,0.35714285714285715
2166298-1_0,2166298-1_1,ship ship,20,18,11,False,0.4074074074074074
2166298-1_0,2166298-1_2,ship ship,20,11,7,False,0.2916666666666667
2166298-1_0,2166298-1_3,ship ship,20,13,8,False,0.32
2166298-1_0,2166298-1_4,ship ship,20,18,8,False,0.26666666666666666
2166298-1_0,2166298-1_5,ship ship,20,24,17,True,0.6296296296296297
3833962-1_0,3833962-1_1,municipality,27,39,20,False,0.43478260869565216
3833962-1_0,3833962-1_2,municipality,27,24,13,False,0.34210526315789475
3833962-1_0,3833962-1_3,municipality,27,25,21,False,0.6774193548387096
3833962-1_0,3833962-1_4,municipality,27,13,8,False,0.25
3833962-1_0,3833962-1_5,municipality,27,32,12,False,0.2553191489361702
3833962-1_0,3833962-1_6,municipality,27,26,11,True,0.2619047619047619
10750138-1_0,10750138-1_1,country name,68,167,49,False,0.26344086021505375
10750138-1_0,10750138-1_2,country name,68,102,34,False,0.25
10750138-1_0,10750138-1_3,country name,68,188,59,False,0.29949238578680204
10750138-1_0,10750138-1_4,country name,68,140,25,False,0.1366120218579235
10750138-1_0,10750138-1_5,country name,68,172,56,False,0.30434782608695654
10750138-1_0,10750138-1_6,country name,68,77,50,True,0.5263157894736842
13413201-4_0,13413201-4_1,athlete athlete,9,28,6,False,0.1935483870967742
13413201-4_0,13413201-4_2,athlete athlete,9,29,3,False,0.08571428571428572
13413201-4_0,13413201-4_3,athlete athlete,9,8,2,False,0.13333333333333333
13413201-4_0,13413201-4_4,athlete athlete,9,11,6,True,0.42857142857142855
33863918-1_0,33863918-1_1,title,24,63,7,False,0.0875
33863918-1_0,33863918-1_2,title,24,68,20,False,0.2777777777777778
33863918-1_0,33863918-1_3,title,24,36,13,False,0.2765957446808511
33863918-1_0,33863918-1_4,title,24,85,18,False,0.1978021978021978
33863918-1_0,33863918-1_5,title,24,89,9,False,0.08653846153846154
33863918-1_0,33863918-1_6,title,24,38,17,False,0.37777777777777777
33863918-1_0,33863918-1_7,title,24,92,10,False,0.09433962264150944
33863918-1_0,33863918-1_8,title,24,48,21,True,0.4117647058823529
22492307-1_0,22492307-1_1,name name,19,23,5,False,0.13513513513513514
22492307-1_0,22492307-1_2,name name,19,25,8,False,0.2222222222222222
22492307-1_0,22492307-1_3,name name,19,22,10,False,0.3225806451612903
22492307-1_0,22492307-1_4,name name,19,24,15,True,0.5357142857142857
31259231-1_0,31259231-1_1,season,15,12,8,False,0.42105263157894735
31259231-1_0,31259231-1_2,season,15,22,6,False,0.1935483870967742
31259231-1_0,31259231-1_3,season,15,16,6,False,0.24
31259231-1_0,31259231-1_4,season,15,27,12,False,0.4
31259231-1_0,31259231-1_5,season,15,16,4,False,0.14814814814814814
31259231-1_0,31259231-1_6,season,15,25,9,False,0.2903225806451613
31259231-1_0,31259231-1_7,season,15,20,7,False,0.25
31259231-1_0,31259231-1_8,season,15,19,7,True,0.25925925925925924
29716551-3_0,29716551-3_1,club,20,22,16,False,0.6153846153846154
30489584-26_0,30489584-26_1,constituency,19,32,16,False,0.45714285714285713
30489584-26_0,30489584-26_2,constituency,19,16,12,False,0.5217391304347826
30489584-26_0,30489584-26_3,constituency,19,38,7,False,0.14
30489584-26_0,30489584-26_4,constituency,19,38,10,False,0.2127659574468085
30489584-26_0,30489584-26_5,constituency,19,50,14,False,0.2545454545454545
30489584-26_0,30489584-26_6,constituency,19,27,8,False,0.21052631578947367
30489584-26_0,30489584-26_7,constituency,19,26,9,False,0.25
30489584-26_0,30489584-26_8,constituency,19,19,6,True,0.1875
11262921-1_0,11262921-1_1,title title,20,23,9,False,0.2647058823529412
1640468-1_0,1640468-1_1,season,9,18,4,False,0.17391304347826086
1640468-1_0,1640468-1_2,season,9,8,4,False,0.3076923076923077
1640468-1_0,1640468-1_3,season,9,15,3,False,0.14285714285714285
1640468-1_0,1640468-1_4,season,9,23,6,False,0.23076923076923078
1640468-1_0,1640468-1_5,season,9,9,4,False,0.2857142857142857
1640468-1_0,1640468-1_6,season,9,12,3,False,0.16666666666666666
1640468-1_0,1640468-1_7,season,9,26,3,True,0.09375
14290886-1_0,14290886-1_1,name,16,45,12,False,0.24489795918367346
14290886-1_0,14290886-1_2,name,16,17,5,False,0.17857142857142858
14290886-1_0,14290886-1_3,name,16,44,10,False,0.2
14290886-1_0,14290886-1_4,name,16,37,9,False,0.20454545454545456
14290886-1_0,14290886-1_5,name,16,18,6,False,0.21428571428571427
14290886-1_0,14290886-1_6,name,16,35,8,False,0.18604651162790697
14290886-1_0,14290886-1_7,name,16,54,10,False,0.16666666666666666
14290886-1_0,14290886-1_8,name,16,53,8,False,0.13114754098360656
14290886-1_0,14290886-1_9,name,16,41,13,False,0.29545454545454547
14290886-1_0,14290886-1_10,name,16,55,13,True,0.22413793103448276
31668066-1_0,31668066-1_1,name,222,417,195,False,0.4391891891891892
31668066-1_0,31668066-1_2,name,222,567,130,False,0.19726858877086495
31668066-1_0,31668066-1_3,name,222,225,108,False,0.3185840707964602
31668066-1_0,31668066-1_4,name,222,712,188,False,0.2520107238605898
31668066-1_0,31668066-1_5,name,222,675,180,False,0.2510460251046025
31668066-1_0,31668066-1_6,name,222,414,154,False,0.31950207468879666
31668066-1_0,31668066-1_7,name,222,339,76,False,0.15670103092783505
31668066-1_0,31668066-1_8,name,222,279,148,False,0.4192634560906516
31668066-1_0,31668066-1_9,name,222,491,180,False,0.33771106941838647
31668066-1_0,31668066-1_10,name,222,199,139,True,0.4929078014184397
7957059-9_0,7957059-9_1,name,14,41,10,False,0.2222222222222222
7957059-9_0,7957059-9_2,name,14,40,11,False,0.2558139534883721
7957059-9_0,7957059-9_3,name,14,32,10,False,0.2777777777777778
7957059-9_0,7957059-9_4,name,14,12,8,True,0.4444444444444444
18805139-1_0,18805139-1_1,county,14,36,4,False,0.08695652173913043
18805139-1_0,18805139-1_2,county,14,20,10,False,0.4166666666666667
18805139-1_0,18805139-1_3,county,14,49,10,False,0.18867924528301888
18805139-1_0,18805139-1_4,county,14,19,11,False,0.5
18805139-1_0,18805139-1_5,county,14,30,9,False,0.2571428571428571
18805139-1_0,18805139-1_6,county,14,24,9,False,0.3103448275862069
18805139-1_0,18805139-1_7,county,14,28,10,False,0.3125
18805139-1_0,18805139-1_8,county,14,47,4,False,0.07017543859649122
18805139-1_0,18805139-1_9,county,14,37,7,True,0.1590909090909091
33356206-1_0,33356206-1_1,place,44,53,39,False,0.6724137931034483
33356206-1_0,33356206-1_2,place,44,45,19,False,0.2714285714285714
33356206-1_0,33356206-1_3,place,44,17,14,False,0.2978723404255319
33356206-1_0,33356206-1_4,place,44,63,38,False,0.5507246376811594
33356206-1_0,33356206-1_5,place,44,55,28,False,0.39436619718309857
33356206-1_0,33356206-1_6,place,44,43,36,False,0.7058823529411765
33356206-1_0,33356206-1_7,place,44,60,34,False,0.4857142857142857
33356206-1_0,33356206-1_8,place,44,42,36,False,0.72
33356206-1_0,33356206-1_9,place,44,46,22,True,0.3235294117647059
17071361-3_0,17071361-3_1,title title,12,25,4,False,0.12121212121212122
17071361-3_0,17071361-3_2,title title,12,19,7,False,0.2916666666666667
1435370-4_0,1435370-4_1,general,12,6,2,False,0.125
1435370-4_0,1435370-4_2,general,12,13,4,False,0.19047619047619047
1435370-4_0,1435370-4_3,general,12,24,10,False,0.38461538461538464
1435370-4_0,1435370-4_4,general,12,7,4,True,0.26666666666666666
11909214-2_0,11909214-2_1,song,19,30,13,False,0.3611111111111111
11909214-2_0,11909214-2_2,song,19,32,6,False,0.13333333333333333
11909214-2_0,11909214-2_3,song,19,33,15,False,0.40540540540540543
11909214-2_0,11909214-2_4,song,19,51,16,True,0.2962962962962963
10645911-8_0,10645911-8_1,season,36,33,14,False,0.2545454545454545
10645911-8_0,10645911-8_2,season,36,92,30,False,0.30612244897959184
10645911-8_0,10645911-8_3,season,36,72,20,False,0.22727272727272727
14949846-1_0,14949846-1_1,name,54,70,34,False,0.37777777777777777
14949846-1_0,14949846-1_2,name,54,61,19,False,0.19791666666666666
14949846-1_0,14949846-1_3,name,54,63,41,False,0.5394736842105263
14949846-1_0,14949846-1_4,name,54,71,37,False,0.42045454545454547
14949846-1_0,14949846-1_5,name,54,60,38,False,0.5
14949846-1_0,14949846-1_6,name,54,50,20,False,0.23809523809523808
14949846-1_0,14949846-1_7,name,54,58,25,True,0.28735632183908044
38159103-2_0,38159103-2_1,district,34,44,27,False,0.5294117647058824
38159103-2_0,38159103-2_2,district,34,51,21,False,0.328125
38159103-2_0,38159103-2_3,district,34,42,23,False,0.4339622641509434
38159103-2_0,38159103-2_4,district,34,42,20,False,0.35714285714285715
38159103-2_0,38159103-2_5,district,34,68,33,False,0.4782608695652174
38159103-2_0,38159103-2_6,district,34,29,17,False,0.3695652173913043
38159103-2_0,38159103-2_7,district,34,33,25,False,0.5952380952380952
38159103-2_0,38159103-2_8,district,34,45,21,False,0.3620689655172414
38159103-2_0,38159103-2_9,district,34,31,19,False,0.41304347826086957
38159103-2_0,38159103-2_10,district,34,31,23,True,0.5476190476190477
12937301-11_0,12937301-11_1,name,14,15,10,False,0.5263157894736842
12937301-11_0,12937301-11_2,name,14,56,12,False,0.20689655172413793
12937301-11_0,12937301-11_3,name,14,20,4,False,0.13333333333333333
8647768-1_0,8647768-1_1,name,44,36,24,False,0.42857142857142855
8647768-1_0,8647768-1_2,name,44,48,16,False,0.21052631578947367
8647768-1_0,8647768-1_3,name,44,75,36,False,0.43373493975903615
8647768-1_0,8647768-1_4,name,44,60,28,False,0.3684210526315789
8647768-1_0,8647768-1_5,name,44,72,28,False,0.3181818181818182
8647768-1_0,8647768-1_6,name,44,31,15,False,0.25
8647768-1_0,8647768-1_7,name,44,40,27,False,0.47368421052631576
8647768-1_0,8647768-1_8,name,44,33,23,False,0.42592592592592593
8647768-1_0,8647768-1_9,name,44,56,33,True,0.4925373134328358
1649321-1_0,1649321-1_1,city,151,233,129,False,0.5058823529411764
1649321-1_0,1649321-1_2,city,151,98,58,False,0.3036649214659686
1649321-1_0,1649321-1_3,city,151,171,132,False,0.6947368421052632
1102537-1_0,1102537-1_1,name,35,56,27,False,0.421875
1102537-1_0,1102537-1_2,name,35,32,18,False,0.3673469387755102
1102537-1_0,1102537-1_3,name,35,26,19,False,0.4523809523809524
1102537-1_0,1102537-1_4,name,35,74,26,True,0.3132530120481928
2145410-4_0,2145410-4_1,team,15,12,6,False,0.2857142857142857
2145410-4_0,2145410-4_2,team,15,13,10,False,0.5555555555555556
2145410-4_0,2145410-4_3,team,15,22,7,False,0.23333333333333334
2145410-4_0,2145410-4_4,team,15,15,9,False,0.42857142857142855
2145410-4_0,2145410-4_5,team,15,21,9,True,0.3333333333333333
17160665-3_0,17160665-3_1,rider,19,20,14,False,0.56
17160665-3_0,17160665-3_2,rider,19,28,16,False,0.5161290322580645
17160665-3_0,17160665-3_3,rider,19,9,5,False,0.21739130434782608
17160665-3_0,17160665-3_4,rider,19,24,11,False,0.34375
17160665-3_0,17160665-3_5,rider,19,22,10,False,0.3225806451612903
17160665-3_0,17160665-3_6,rider,19,19,15,False,0.6521739130434783
17160665-3_0,17160665-3_7,rider,19,20,6,True,0.18181818181818182
28243851-3_0,28243851-3_1,player,46,78,25,False,0.25252525252525254
28243851-3_0,28243851-3_2,player,46,56,23,False,0.2911392405063291
28243851-3_0,28243851-3_3,player,46,41,23,False,0.359375
28243851-3_0,28243851-3_4,player,46,117,39,False,0.31451612903225806
28243851-3_0,28243851-3_5,player,46,125,36,False,0.26666666666666666
28243851-3_0,28243851-3_6,player,46,51,25,False,0.3472222222222222
28243851-3_0,28243851-3_7,player,46,109,22,True,0.16541353383458646
10394472-1_0,10394472-1_1,title,16,21,8,False,0.27586206896551724
10394472-1_0,10394472-1_2,title,16,15,6,False,0.24
10394472-1_0,10394472-1_3,title,16,32,11,False,0.2972972972972973
10394472-1_0,10394472-1_4,title,16,41,13,False,0.29545454545454547
10394472-1_0,10394472-1_5,title,16,33,8,False,0.1951219512195122
10394472-1_0,10394472-1_6,title,16,36,9,False,0.20930232558139536
10394472-1_0,10394472-1_7,title,16,28,6,True,0.15789473684210525
30711970-7_0,30711970-7_1,player,59,65,43,False,0.5308641975308642
30711970-7_0,30711970-7_2,player,59,104,34,False,0.26356589147286824
30711970-7_0,30711970-7_3,player,59,105,37,False,0.29133858267716534
30711970-7_0,30711970-7_4,player,59,93,36,False,0.3103448275862069
30711970-7_0,30711970-7_5,player,59,109,40,False,0.3125
30711970-7_0,30711970-7_6,player,59,119,41,False,0.29927007299270075
30711970-7_0,30711970-7_7,player,59,124,49,False,0.3656716417910448
30711970-7_0,30711970-7_8,player,59,60,21,False,0.21428571428571427
30711970-7_0,30711970-7_9,player,59,49,41,False,0.6119402985074627
30711970-7_0,30711970-7_10,player,59,93,21,True,0.16030534351145037
22644421-4_0,22644421-4_1,player,21,21,9,False,0.2727272727272727
22644421-4_0,22644421-4_2,player,21,21,15,False,0.5555555555555556
22644421-4_0,22644421-4_3,player,21,32,18,False,0.5142857142857142
22644421-4_0,22644421-4_4,player,21,19,12,False,0.42857142857142855
22644421-4_0,22644421-4_5,player,21,17,13,False,0.52
22644421-4_0,22644421-4_6,player,21,21,11,True,0.3548387096774194
20364583-2_0,20364583-2_1,station station station,15,14,11,False,0.6111111111111112
20364583-2_0,20364583-2_2,station station station,15,22,6,False,0.1935483870967742
18155400-3_0,18155400-3_1,school,128,146,56,False,0.25688073394495414
18155400-3_0,18155400-3_2,school,128,110,73,False,0.44242424242424244
18155400-3_0,18155400-3_3,school,128,199,106,False,0.4796380090497738
18155400-3_0,18155400-3_4,school,128,185,113,False,0.565
18155400-3_0,18155400-3_5,school,128,62,47,False,0.32867132867132864
18155400-3_0,18155400-3_6,school,128,206,102,False,0.4396551724137931
18155400-3_0,18155400-3_7,school,128,170,106,False,0.5520833333333334
18155400-3_0,18155400-3_8,school,128,86,66,False,0.44594594594594594
18155400-3_0,18155400-3_9,school,128,145,97,True,0.5511363636363636
3650948-1_0,3650948-1_1,name,13,25,6,False,0.1875
3650948-1_0,3650948-1_2,name,13,9,6,False,0.375
3650948-1_0,3650948-1_3,name,13,15,6,False,0.2727272727272727
2178941-1_0,2178941-1_1,member,18,59,9,False,0.1323529411764706
2178941-1_0,2178941-1_2,member,18,48,11,False,0.2
2178941-1_0,2178941-1_3,member,18,52,5,False,0.07692307692307693
2178941-1_0,2178941-1_4,member,18,34,5,False,0.10638297872340426
2178941-1_0,2178941-1_5,member,18,39,12,True,0.26666666666666666
40444805-3_0,40444805-3_1,team,19,30,8,False,0.1951219512195122
40444805-3_0,40444805-3_2,team,19,24,11,False,0.34375
40444805-3_0,40444805-3_3,team,19,22,8,False,0.24242424242424243
40444805-3_0,40444805-3_4,team,19,21,11,False,0.3793103448275862
40444805-3_0,40444805-3_5,team,19,52,16,True,0.2909090909090909
24192781-1_0,24192781-1_1,name,99,87,30,False,0.19230769230769232
24192781-1_0,24192781-1_2,name,99,227,34,False,0.11643835616438356
24192781-1_0,24192781-1_3,name,99,136,55,False,0.3055555555555556
24192781-1_0,24192781-1_4,name,99,174,35,True,0.14705882352941177
26233302-1_0,26233302-1_1,team,9,24,4,False,0.13793103448275862
26233302-1_0,26233302-1_2,team,9,27,5,False,0.16129032258064516
25703266-1_0,25703266-1_1,n&w class,17,29,12,False,0.35294117647058826
25703266-1_0,25703266-1_2,n&w class,17,37,14,False,0.35
25703266-1_0,25703266-1_3,n&w class,17,21,13,False,0.52
25703266-1_0,25703266-1_4,n&w class,17,27,13,False,0.41935483870967744
25703266-1_0,25703266-1_5,n&w class,17,20,9,False,0.32142857142857145
25703266-1_0,25703266-1_6,n&w class,17,37,6,False,0.125
25703266-1_0,25703266-1_7,n&w class,17,36,8,False,0.17777777777777778
25703266-1_0,25703266-1_8,n&w class,17,39,15,False,0.36585365853658536
