_id,ltable_id,rtable_id,label,ltable_name,ltable_brand,ltable_size,ltable_price,rtable_name,rtable_brand,rtable_size,rtable_price
7762,altosight_023,altosight_757,0,clã© usb lexar jumpdrive s25 32gb (4110331),lexar,32.0,22.9,sandisk usb-stick ultra dual usb type-c 64 gb,sandisk,64.0,29.87
7763,altosight_046,altosight_293,0,carte sd sandisk sandisk 8go classe 4 sd secure digital sdhc,sandisk,8.0,8.99,toshiba exceria sdhc 32 gb uhs-i (u3 - up to 95mb/s read) flash memory card: toshiba,toshiba,32.0,29.42
7764,altosight_137,altosight_787,0,intenso premium line usb-stick,intenso,64.0,29.99,tesco direct: kingston datatraveler 101 64gb g2 usb 20 flash drive green,kingston,64.0,21.0
7765,altosight_533,altosight_611,0,clã© usb intenso cl&amp;eacute; usb 64gb intenso flashdrive premium line 3.0 - blister aluminium (mk935883101),intenso,64.0,40.42,sandisk - usb dual drive ultra type c 16gb&nbsp;,sandisk,16.0,19.99
7766,altosight_175,altosight_781,0,"samsung galaxy a20 dual sim - 32gb, 3gb ram, 4g lte, black",samsung,,2555.0,tesco direct: intenso rainbow 3502450 4 gb usb 2.0 flash drive,intenso,4.0,6.4
7767,altosight_274,altosight_710,0,kingston datatraveler 101 g2 16 gb usb 2.0 flash drive - black,kingston,16.0,6.35,"toshiba exceria pro n101, 32 gb",toshiba,32.0,94.95
7768,altosight_607,altosight_827,0,sandisk sdhc 8gb sdhc-speicherkarte,sandisk,8.0,7.99,pendrive 8gb pny attachã©4 2.0 negro,pny,8.0,8.99
7769,altosight_137,altosight_152,0,intenso premium line usb-stick,intenso,64.0,29.99,lexar jumpdrive c20m 128gb,lexar,128.0,59.99
7770,altosight_487,altosight_785,0,lexar cle usb jumpdrive s70 16gb,lexar,16.0,10.9,tesco direct: kingston 256 gb sdxc,kingston,256.0,98.6
7771,altosight_005,altosight_592,0,lexar xqd 32gb x1400 professional xqd +kupon premium -50% na ab fotoksi??k? - abfoto,lexar,32.0,329.0,pam??ovã¡ karta kingston sdxc 256gb uhs-i u1 (90r/45w),kingston,256.0,2599.0
7772,altosight_156,altosight_615,0,sandisk ultra usb type-c 64 gb,sandisk,64.0,38.99,sony usm-m microvault usb 2.0 64 gb â weiã,sony,64.0,46.9
7773,altosight_293,altosight_402,0,toshiba exceria sdhc 32 gb uhs-i (u3 - up to 95mb/s read) flash memory card: toshiba,toshiba,32.0,29.42,toshiba sd-cx64uhs1(6 micro secure digital extended capacity (microsdxc),toshiba,64.0,51.51
7774,altosight_317,altosight_462,0,toshiba thn-n101k0320e6 32gb exceria pro n101 sd karte,toshiba,32.0,74.99,"toshiba thn-u202w0080e4 penna flash da 8gb, usb 2.0, bianco",toshiba,8.0,
7775,altosight_036,altosight_773,0,clã© usb kingston cl&amp;eacute; usb 32gb kingston dt101 g2 - sous blister (mk935278601),kingston,32.0,24.45,"intenso premium line, usb-stick, usb 3.0, 64 gb",intenso,64.0,29.99
7776,altosight_152,altosight_518,0,lexar jumpdrive c20m 128gb,lexar,128.0,59.99,clã© usb lexar jumpdrive s25 32gb (4110331),lexar,32.0,16.9
7777,altosight_354,altosight_556,0,lexar jumpdrive s25 16gb usb 3.0 flash drive ljds25-16gabeu (teal),lexar,16.0,11.73,sandisk usb-stick 3.1 extreme go usb 3.1 64gb,sandisk,64.0,57.99
7778,altosight_005,altosight_231,0,lexar xqd 32gb x1400 professional xqd +kupon premium -50% na ab fotoksi??k? - abfoto,lexar,32.0,329.0,lexar professional jumpdrive s70 16gb usb 2.0 retractable design flash drive memory stick - grey (pack of two),lexar,16.0,23.99
7779,altosight_164,altosight_771,0,"pny attache 4 2.0, 128 gb",pny,128.0,49.49,"kingston ultimate sdhc 16gb, uhs-i/class 10 (sda10/16gb)",kingston,16.0,14.99
7780,altosight_527,altosight_577,0,clã© usb sony clã© otg 16go usm16ca1 type c et usb 3.1 (4190041),sony,16.0,29.99,sandisk ultra dual usb-c 3.1 flash drive 64 gb - diverse mobiltillbehã¶r,sandisk,64.0,349.0
7781,altosight_016,altosight_306,0,"wysokiej jako?ci karta pami?ci microsd sr-uy3a, ktã³ra zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybã³w zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 90 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. w zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera.",sony,128.0,229.0,sandisk extreme 16 gb usb-flash-laufwerk usb 3.0 bis zu 245 mb/sek,sandisk,16.0,
7782,altosight_187,altosight_716,0,karta pami?ci samsung 128gb microsdxc pro mb,samsung,128.0,369.0,sony micro sdxc 128gb sdhc uhs-i u3+ adaptã©r,sony,128.0,
7783,altosight_109,altosight_259,0,sandisk microsdhc+sd adapter 4gb sdsdqm-004g-b35a en fnac.es,sandisk,4.0,,"sandisk cruzer glide cz600 32gb sdcz600-032gb usb 3.0 jump drive pen drive flash drive,sandisk,fba_sdcz600-032g-g35",sandisk,32.0,13.97
7784,altosight_390,altosight_731,0,"carte mã©moire sdxc sandisk ultra plus 64 go, classe 10",sandisk,64.0,37.99,sandisk extreme pro - usb-flashstation - 16 gb\n,sandisk,16.0,31.9
7785,altosight_069,altosight_492,0,sandisk - cruzer extreme usb 3.0 16gb&nbsp;,sandisk,16.0,29.9,sony sd serie u 8gb r90 cl 10 performance,sony,8.0,16.9
7786,altosight_537,altosight_749,0,clã© usb kingston kingston clã© usb 16 go datatraveler g2 101 (mk1574653819),kingston,16.0,14.71,shop samsung galaxy a50 dual sim white 128gb 4g lte online in egypt,samsung,,4575.0
7787,altosight_017,altosight_570,0,"karta pami?ci sdhc (secure digital high capacity) gwarantuj?ca minimaln? szybko?? transferu 4 mb/s, kompatybilna tylko z urz?dzeniami obs?uguj?cymi standard sdhc. obj?ta wieczyst? gwarancj?.",kingston,4.0,,"toshiba transmemory u202 flash drive 128 gb (vit) - minneskort, usb-minne",toshiba,128.0,499.0
7788,altosight_648,altosight_804,0,pny attache 4 128 gb usb 2.0 asdiscount pny,pny,128.0,45.0,tesco direct: sony microvault r-series usm-r (32gb) usb storage device,sony,32.0,15.0
7789,altosight_164,altosight_235,0,"pny attache 4 2.0, 128 gb",pny,128.0,49.49,"kingston technology dt101g2/32gb datatraveler 101 g2 32 gb usb flash drive, purple",kingston,32.0,17.39
7790,altosight_132,altosight_312,0,"kingston ultimate sdhc 16gb, uhs-i/class 10 (sda10/16gb)",kingston,16.0,17.99,lexar p20 128gb usb 3.0 jumpdrive - ljdp20-128crbeu,lexar,128.0,82.08
7791,altosight_104,altosight_192,0,memoria usb lexar jumpdrive s70 16gb pendrive en fnac.es,lexar,16.0,,karta toshiba sdxc 128gb exceria n302  uhs,toshiba,128.0,219.0
7792,altosight_432,altosight_670,0,sony usm4gr micro vault memoria usb portatile 4096 mb,sony,4.0,,clã© usb sandisk glide 128 gb 3.0\n,sandisk,128.0,64.91
7793,altosight_641,altosight_666,0,intenso 16gb basic usb2.0 - pendrive / memoria usb mercado actual intenso,intenso,16.0,8.99,carte mã©moire sandisk ultra plus sdhc 16go 80mo/seconde uhs-i\n,sandisk,16.0,19.99
7794,altosight_324,altosight_670,0,toshiba transmemory u202 8gb usb stick usb 2.0 aqua,toshiba,8.0,,clã© usb sandisk glide 128 gb 3.0\n,sandisk,128.0,64.91
7795,altosight_139,altosight_834,0,intenso rainbow line usb-stick,intenso,4.0,6.49,tarjeta de memoria sandisk sdhc 8gb,sandisk,8.0,4.99
7796,altosight_262,altosight_814,0,"sandisk cruzer glide 256 gb usb 2.0 flash drive,sandisk,sdcz60-256g-b35",sandisk,256.0,81.99,tesco direct: toshiba thn-m401s0160e2 16gb microsd nand class 10 memory card,toshiba,16.0,16.15
7797,altosight_351,altosight_573,0,lexar p20 128gb usb 3.0 jumpdrive - ljdp20-128crbeu,lexar,128.0,93.47,"toshiba exceria pro n401 sdxc kort 128 gb - minneskort, usb-minne",toshiba,128.0,849.0
7798,altosight_274,altosight_393,0,kingston datatraveler 101 g2 16 gb usb 2.0 flash drive - black,kingston,16.0,6.35,"carte mã©moire sdxc sandisk ultra plus 64 go, classe 10",sandisk,64.0,37.99
7799,altosight_345,altosight_403,0,"kingston datatraveler 101 generaciã³n 2 (g2) - memoria usb de 32 gb, morado, paquete abrefã¡cil: amazon.es: informã¡tica",kingston,32.0,25.08,lexar p20 128go usb 3.0 jumpdrive - ljdp20-128crbeu,lexar,128.0,87.85
7800,altosight_011,altosight_589,0,sandisk ultra plus class 10 sd memory card - 64 gb,sandisk,64.0,39.99,pam??ovã¡ karta kingston microsdhc 8gb uhs-i u1 (45r/10w) + adapter,kingston,8.0,197.0
7801,altosight_489,altosight_791,0,lexar cle usb jumpdrive v30 32gb verte,lexar,32.0,18.9,tesco direct: lexar jumpdrive c20m 32gb usb 3.0 (3.1 gen 1) type-a/type-c black silver,lexar,32.0,
7802,altosight_519,altosight_643,0,clã© usb lexar jumpdrive s25 64gb (4110315),lexar,64.0,34.9,pny attachã© 4 8gb usb 2.0 negro unidad flash usb - pendrive / memoria usb infopavon pny,pny,8.0,9.99
7803,altosight_376,altosight_716,0,"intenso basic line 3503470 - memoria usb 2.0 (16 gb), color negro y plateado",intenso,16.0,7.96,sony micro sdxc 128gb sdhc uhs-i u3+ adaptã©r,sony,128.0,
7804,altosight_019,altosight_371,0,carte sd lexar premium series sdhc 8 go - sd 300x 8gb (4116020),lexar,8.0,7.9,"toshiba exceria pro - n401 32gb sdhc uhs-i clase 3 memoria flash - tarjeta de memoria (sdhc, uhs-i, clase 3, negro, a prueba de rayos x, iso 7816-1)",toshiba,32.0,
7805,altosight_042,altosight_453,0,"clã© usb lexar jumpdrive c20m 128gb 128gb usb 3.0 (3.1 gen 1) type-a noir, argent lecteur usb flash (mk1902705846)",lexar,128.0,57.8,lexar jumpdrive s25 16gb usb 3.0 flash drive ljds25-16gabeu (teal),lexar,16.0,10.01
7806,altosight_324,altosight_800,0,toshiba transmemory u202 8gb usb stick usb 2.0 aqua,toshiba,8.0,,tesco direct: sandisk extreme pro sdhc 95mb/sec uhs-i card,sandisk,16.0,32.02
7807,altosight_205,altosight_786,0,kingston ultimate - tarjeta de memoria flash - 16 gb - uhs class 1 / class10 - 300x - sdhc - mediamarkt.es,kingston,16.0,,tesco direct: kingston 8gb datatraveler se9 g2 usb 3.0 flash drive,kingston,8.0,7.89
7808,altosight_001,altosight_509,0,sony microsdxc uhs-1 u3 128gb memã³riakã¡rtya + adapter (srg1uxa),sony,128.0,59990.0,sandisk ultra plus class 10 sdhc memory card - 16 gb,sandisk,16.0,19.99
7809,altosight_183,altosight_746,0,"samsung galaxy s10 dual sim - 128gb, 8gb, 4g lte, prism white",samsung,,12999.0,shop samsung galaxy a20 dual sim black 32gb 4g lte online in egypt,samsung,,2594.0
7810,altosight_213,altosight_342,0,"pendrive 8gb azul toshiba transmemory aqua, usb 2.0 (mod.thnu08hayaqa(",toshiba,8.0,,"sony micro vault r-series - memoria usb de 32 gb, negro",sony,32.0,20.91
7811,altosight_109,altosight_541,0,sandisk microsdhc+sd adapter 4gb sdsdqm-004g-b35a en fnac.es,sandisk,4.0,,"clã© usb lexar jumpdrive c20c 128gb 128gb usb 3.0 (3.1 gen 1) type-a/type-c noir, argent lecteur usb flash (mk1008030400)",lexar,128.0,72.51
7812,altosight_255,altosight_272,0,kingston 8 gb uhs class 1/class10 microsdhc uhs-i flash memory card,kingston,8.0,,intenso 3502450 4gb rainbow usb 2.0 flash drive - transparent blue,intenso,4.0,8.28
7813,altosight_154,altosight_755,0,lexar jumpdrive s25 64gb,lexar,64.0,34.99,toshiba exceria pro - flash-speicherkarte - 32 gb - uhs class 3 - sdhc uhs-ii,toshiba,32.0,79.47
7814,altosight_303,altosight_405,0,sony sf8u class-10 8gb sdhc speicherkarte mit uhs interface,sony,8.0,14.88,lexar ljds25-32gabeu jumpdrive s25 32go usb 3.0 flash drive vert,lexar,32.0,20.29
7815,altosight_778,altosight_831,0,usb-minne 3.1 64gb ultra dual typ c scandinavian photo,sandisk,64.0,490.0,pendrive sandisk extreme go 3.1 256gb,sandisk,256.0,195.99
7816,altosight_144,altosight_668,0,"toshiba exceria pro n401 , 32 gb",toshiba,32.0,35.99,carte mã©moire sandisk ultra plus sdxc 64go 80mo/seconde uhs-i\n,sandisk,64.0,45.04
7817,altosight_206,altosight_767,0,lexar jumpdrive c20m 128gb 128gb usb 3.0 (3.1 gen 1) type-a negro,lexar,128.0,,usb key 32 gb 2 yr wrnty sony achat dans le rayon clã©s usb usb 2.0,sony,32.0,19.04
7818,altosight_142,altosight_467,0,"sony sf8u, sd full size sd speicherkarte, 8 gb, 90 mb/s",sony,8.0,8.99,sandisk cruzer glide chiavetta usb 2.0 256 gb,sandisk,256.0,108.99
7819,altosight_413,altosight_589,0,"carte mã©moire sdxc sandisk ultra plus 64 go, classe 10,sandisk,sdsdusc-064g-gn6in",sandisk,64.0,44.99,pam??ovã¡ karta kingston microsdhc 8gb uhs-i u1 (45r/10w) + adapter,kingston,8.0,197.0
7820,altosight_412,altosight_498,0,"carte mã©moire microsdhc sandisk ultra plus 128 go, classe 10, vitesse de lecture allant jusqu'ã  80 mo/s + adaptateur sd",sandisk,128.0,74.99,pendrive 512gb usb 3.0/3.1 kingston hyperx savage,kingston,512.0,259.1
7821,altosight_050,altosight_258,0,accessoires montres / bracelets connectã©s sandisk ultra android microsdhc 32g,sandisk,32.0,23.49,sandisk 4gb micro sd class 4 memory card,sandisk,4.0,
7822,altosight_444,altosight_772,0,"toshiba scheda di memoria microsdxc, 64gb - exceria - 95mb/s - uhs-i - u3",toshiba,64.0,49.0,"intenso 3503470 basic line 16 gb, usb-stick, usb 2.0, 16 gb",intenso,16.0,7.99
7823,altosight_327,altosight_609,0,"hyperx savage hxs3/512 gb usb-stick usb 3.0 schwarz/rot bis zu 350mb/sek r, 250mb/sek w",kingston,512.0,222.47,kingston sdhc class 4 (4gb) speicherkarte,kingston,4.0,9.99
7824,altosight_256,altosight_834,0,toshiba transmemory u202 128gb usb flash drive usb 2.0 - white - thn-u202w1280e4,toshiba,128.0,,tarjeta de memoria sandisk sdhc 8gb,sandisk,8.0,4.99
7825,altosight_037,altosight_405,0,clã© usb kingston cl&amp;amp;eacute; usb 64go kingston datatraveler dti g4 - sous blister,kingston,64.0,19.89,lexar ljds25-32gabeu jumpdrive s25 32go usb 3.0 flash drive vert,lexar,32.0,20.29
7826,altosight_231,altosight_612,0,lexar professional jumpdrive s70 16gb usb 2.0 retractable design flash drive memory stick - grey (pack of two),lexar,16.0,23.99,sandisk - cruzer fit 128gb -,sandisk,128.0,129.0
7827,altosight_032,altosight_137,0,clã© usb intenso cl&amp;eacute; usb 4gb intenso rainbow line - sous blister (mk483972804),intenso,4.0,7.14,intenso premium line usb-stick,intenso,64.0,29.99
7828,altosight_185,altosight_530,0,sandisk ultra usb 3.0 fit 128gb usb stick,sandisk,128.0,69.0,disque dur ssd sony sony ssd externe 256 go,sony,256.0,159.9
7829,altosight_131,altosight_670,0,sandisk sdhc 8 gb | sd (secure digital) | memorie | foto de angelis,sandisk,8.0,7.3,clã© usb sandisk glide 128 gb 3.0\n,sandisk,128.0,64.91
7830,altosight_704,altosight_747,0,sony mpe usb-stick 32 gb zwart (usm32gr),sony,32.0,19.99,shop samsung galaxy a30 black 64gb 4g lte online in egypt,samsung,,3480.0
7831,altosight_097,altosight_457,0,lexar jumpdrive s25  memoria usb 3.0 16 gb verde en fnac.es,lexar,16.0,11.99,"toshiba scheda di memoria microsdhc 32 gb, exceria, 95mb/s - uhs-i - u3 + adattatore",toshiba,32.0,34.9
7832,altosight_007,altosight_806,0,sandisk ultra performance class 10 microsd memory card - 128 gb,sandisk,128.0,69.99,tesco direct: sony sf16n4 16 gb sdhc,sony,16.0,15.46
7833,altosight_364,altosight_643,0,kingston sdc10g2/8gb - tarjeta microsd de 8gb (clase 10 uhs-i 45mb/s) con adaptador sd,kingston,8.0,,pny attachã© 4 8gb usb 2.0 negro unidad flash usb - pendrive / memoria usb infopavon pny,pny,8.0,9.99
7834,altosight_228,altosight_738,0,"basic line 16gb,intenso,3502470",intenso,16.0,6.77,shop samsung 43-inch smart uhd tv ua43nu7100 black online in egypt,samsung,,6550.0
7835,altosight_656,altosight_776,0,memoria toshiba exceria sdhc clase 10 uhs-i clase 3 16gb,toshiba,16.0,18.99,"pny attache 4 2.0, usb-stick, usb 2.0, 128 gb",pny,128.0,27.99
7836,altosight_171,altosight_553,0,lexar xqd 32gb x1400 professional xqd  - xqd - karty pami?ci - no?niki pami?ci - produkty,lexar,32.0,239.0,memoria usb - intenso -  8gb usb 3.0 (3.1 gen 1) tipo a plata,intenso,8.0,9.0
7837,altosight_059,altosight_379,0,kingston data traveler i g4 64gb usb 3.0,kingston,64.0,79.99,"lexar jumpdrive v30 - memoria usb 2.0 de 32 gb, verde",lexar,32.0,10.35
7838,altosight_604,altosight_746,0,toshiba hayabusa usb 2.0 (8gb) weiã,toshiba,8.0,12.95,shop samsung galaxy a20 dual sim black 32gb 4g lte online in egypt,samsung,,2594.0
7839,altosight_466,altosight_499,0,"toshiba thn-m401s0160e2 16gb microsd nand class 10 memory card - memory cards (16 gb, microsd, class 10, 95 mb/s, 80 mb/s, nand)",toshiba,16.0,24.99,sandisk extreme plus class 10 sd memory card - 128 gb,sandisk,128.0,69.99
7840,altosight_000,altosight_410,0,lexar 32gb 1400x 210mb/s professional xqd memã³riakã¡rtya,lexar,32.0,31990.0,lexar ljdc20c-128bbeu clã© usb 3.0 128 go,lexar,128.0,
7841,altosight_342,altosight_728,0,"sony micro vault r-series - memoria usb de 32 gb, negro",sony,32.0,20.91,pny attachã© 4 - usb-flashstation - 128 gb\n,pny,128.0,36.51
7842,altosight_451,altosight_648,0,lexar jumpdrive s25 32gb usb 3.0 flash drive ljds25-32gabeu (verde),lexar,32.0,13.11,pny attache 4 128 gb usb 2.0 asdiscount pny,pny,128.0,45.0
7843,altosight_106,altosight_664,0,memoria usb sony micro vault style 4 gb color blanco pendrive en fnac.es,sony,4.0,,carte mã©moire sandisk ultra plus microsdxc 128go 80mo/seconde uhs-i avec adaptateur sd\n,sandisk,128.0,80.04
7844,altosight_240,altosight_270,0,lexar platinum ii 300x 8gb sdhc u1 memory card - lsd8gbbbeu300,lexar,8.0,7.95,pny fd128att4-ef attache 128 gb usb 2.0 flash drive,pny,128.0,16.99
7845,altosight_474,altosight_522,0,64gb sdhc uhs-ii card,transcend,64.0,117.0,clã© usb sandisk cruzer extreme cz80 16 go usb 3.0 - cz80 16g extr usb3 n (1396994),sandisk,16.0,40.48
7846,altosight_347,altosight_444,0,"intenso 3534460 - memoria usb de 8gb,intenso,3534460",intenso,8.0,9.62,"toshiba scheda di memoria microsdxc, 64gb - exceria - 95mb/s - uhs-i - u3",toshiba,64.0,49.0
7847,altosight_307,altosight_587,0,toshiba exceria pro sdhc 32gb (bis zu 260mb/s lesen) speicherkarte schwarz,toshiba,32.0,86.89,kingston hyperx savage 512gb usb 3.0,kingston,512.0,859.0
7848,altosight_311,altosight_661,0,kingston datatraveler dtse9g2 8gb speicherstick usb 3.0 silber,kingston,8.0,,memoria microsdhc sony 32gb + adaptador,sony,32.0,20.99
7849,altosight_080,altosight_827,0,kingston - carte mã©moire flash - 256 go - sdxc,kingston,256.0,,pendrive 8gb pny attachã©4 2.0 negro,pny,8.0,8.99
7850,altosight_161,altosight_464,0,carte xqd lexar 32go 1400x,lexar,32.0,78.0,"toshiba 128gb sdxc 128gb sdxc uhs class 3 memory card - memory cards (128 gb, sdxc, class 3, 260 mb/s, 150 mb/s, uhs)",toshiba,128.0,
7851,altosight_020,altosight_404,0,carte micro sd samsung msd evo plus 16gb (4225090),samsung,16.0,12.99,lexar ljds25-64gabeu jumpdrive s25 64go usb 3.0 flash drive violet,lexar,64.0,32.17
7852,altosight_321,altosight_502,0,lexar ljdc20m-32gbbeuk jumpdrive c20m micro-usb-flash-laufwerk 32gb,lexar,32.0,24.88,sandisk ultra performance class 10 microsd memory card - 64 gb,sandisk,64.0,39.99
7853,altosight_314,altosight_574,0,"lexar p20 32gb usb 3.0 jumpdrive - ljdp20-32gcrbeu,lexar media inc,ljdp20-32gcrbeu",lexar,32.0,42.55,toshiba exceria pro n401 sdhc kort 32 gb - minneskort till kamera,toshiba,32.0,299.0
7854,altosight_762,altosight_783,0,mã©moire 32gb jumpdrive c20m lexar achat dans le rayon clã©s usb usb 3.1,lexar,32.0,22.58,tesco direct: kingston 16 gb sdhc class 10 ultimate high speed memory card sda10/16gb,kingston,16.0,12.15
7855,altosight_273,altosight_397,0,intenso basic line 3503470 16gb usb 2.0 flash drive,intenso,16.0,8.03,lexar jumpdrive s70 16go usb 2.0 gris - ljds70-16gabeu,lexar,16.0,12.99
7856,altosight_028,altosight_070,0,clã© usb lexar p20 usb 3.0 32 go (4187369),lexar,32.0,33.23,sandisk - cruzer fit 128gb&nbsp;,sandisk,128.0,149.99
7857,altosight_258,altosight_599,0,sandisk 4gb micro sd class 4 memory card,sandisk,4.0,,intenso premium line usb stick (8gb),intenso,8.0,9.99
7858,altosight_013,altosight_620,0,karta pami?ci lexar xqd 32 gb x1400 pro,lexar,32.0,289.0,clã© usb3.0 lexar jumpdrive p20 128 go noir,lexar,128.0,
7859,altosight_051,altosight_147,0,accessoires montres / bracelets connectã©s sandisk ultra android microsdhc 32g,sandisk,32.0,26.48,sony 128gb usb 3.0 pendrive usm128gqx,sony,128.0,49999.0
7860,altosight_773,altosight_786,0,"intenso premium line, usb-stick, usb 3.0, 64 gb",intenso,64.0,29.99,tesco direct: kingston 8gb datatraveler se9 g2 usb 3.0 flash drive,kingston,8.0,7.89
7861,altosight_396,altosight_441,0,sony sf8u carte mã©moire sdhc,sony,8.0,12.83,"toshiba scheda di memoria sdhc 32 gb, exceria pro, 260 mb/s, uhs-ii, u1",toshiba,32.0,111.82
7862,altosight_067,altosight_811,0,lexar - jumpdrive usb 2.0 16gb&nbsp;grey/orange,lexar,16.0,19.9,tesco direct: toshiba 64gb exceria pro sdhc uhs class 3 memory card,toshiba,64.0,114.98
7863,altosight_136,altosight_818,0,intenso 3534490 premium line usb-stick 64 gb,intenso,64.0,24.99,sony hdsl1 1000gb nero disco rigido esterno,sony,1024.0,129.0
7864,altosight_026,altosight_729,0,clã© usb lexar v30 32gb usb 2.0 (4169425),lexar,32.0,11.9,sandisk extreme pro - flashgeheugenkaart - 16 gb - microsdhc uhs-i\n,sandisk,16.0,150.0
7865,altosight_801,altosight_808,0,tesco direct: sandisk ultra usb flash drive,sandisk,8.0,12.0,tesco direct: tos-n302-128gb-sd 128gb exceria sd flash card speed class 3,toshiba,128.0,39.99
7866,altosight_539,altosight_817,0,"clã© usb lexar 32gb jumpdrive v30 32go usb 2.0 type a vert, blanc lecteur usb flash (mk1344856649)",lexar,32.0,19.87,sony usm32gr,sony,32.0,20.99
7867,altosight_080,altosight_154,0,kingston - carte mã©moire flash - 256 go - sdxc,kingston,256.0,,lexar jumpdrive s25 64gb,lexar,64.0,34.99
7868,altosight_016,altosight_506,0,"wysokiej jako?ci karta pami?ci microsd sr-uy3a, ktã³ra zosta?a zaprojektowana do zapisu zdj?? w wysokiej rozdzielczo?ci, obs?ugi szybkich trybã³w zdj?? seryjnych oraz filmowania w rozdzielczo?ci 4k lub full hd (xavc s), w trakcie korzystania z urz?dze? takich jak np. zaawansowane smartfony, tablety czy kamery sportowe. wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. szybki odczyt wynosz?cy 90 mb/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami. w zestawie z adapterem umo?liwiaj?cym ?atwe przes?anie danych z i do pami?ci komputera.",sony,128.0,229.0,sandisk ultra plus class 10 sd memory card - 16 gb,sandisk,16.0,19.99
7869,altosight_228,altosight_237,0,"basic line 16gb,intenso,3502470",intenso,16.0,6.77,"lexar p20 32gb usb 3.0 jumpdrive - ljdp20-32gcrbeu,lexar media inc,ljdp20-32gcrbeu",lexar,32.0,27.81
7870,altosight_386,altosight_574,0,toshiba sd-cx32uhs1 (6 a micro sd 32 gb mb tarjeta de memoria,toshiba,32.0,44.51,toshiba exceria pro n401 sdhc kort 32 gb - minneskort till kamera,toshiba,32.0,299.0
7871,altosight_632,altosight_719,0,toshiba exceria n302 - carte mã©moire flash - 128 go - sdxc uhs-i,toshiba,128.0,,sony sdhc 8gb class 10 uhs-i,sony,8.0,350.0
7872,altosight_401,altosight_753,0,kingston carte sd professionnelles sda10/256gb uhs-i sdhc/sdxc classe 10 - 256go,kingston,256.0,117.68,shop samsung samsung galaxy note9 dual sim midnight black 512gb 4g lte online in egypt,samsung,,13999.0
7873,altosight_202,altosight_583,0,"kingston hxs3, 512gb, 3.1 - mediamarkt.es",kingston,512.0,296.0,samsung microsd evo plus 16gb,samsung,16.0,44.99
7874,altosight_156,altosight_273,0,sandisk ultra usb type-c 64 gb,sandisk,64.0,38.99,intenso basic line 3503470 16gb usb 2.0 flash drive,intenso,16.0,8.03
7875,altosight_161,altosight_741,0,carte xqd lexar 32go 1400x,lexar,32.0,78.0,shop samsung galaxy a10 dual sim blue 32gb 4g lte online in egypt,samsung,,2039.0
7876,altosight_111,altosight_268,0,sony unidad flash usb alta velocidad (32 gb) usm32gqx - pendrive / memoria usb en fnac.es,sony,32.0,,toshiba exceria n302 128gb sd memory card 90 mb/s 4k hd - thn-n302r1280e4,toshiba,128.0,39.99
7877,altosight_201,altosight_384,0,"toshiba sdhc exceria pro 64gb, silber",toshiba,64.0,54.95,"toshiba exceria n302 n302 sdxc 128gb 128gb sdxc uhs-i clase 10 memoria flash - tarjeta de memoria (128 gb, sdxc, clase 10, 90 mb/s, uhs-i, 24 mm)",toshiba,128.0,45.31
7878,altosight_008,altosight_306,0,sandisk ultra performance class 10 microsd memory card - 32 gb,sandisk,32.0,29.99,sandisk extreme 16 gb usb-flash-laufwerk usb 3.0 bis zu 245 mb/sek,sandisk,16.0,
7879,altosight_280,altosight_665,0,lexar jumpdrive c20c 128 gb usb type-c flash drive,lexar,128.0,50.23,carte mã©moire sandisk ultra plus microsdxc 64go 80mo/seconde uhs-i avec adaptateur sd\n,sandisk,64.0,50.04
7880,altosight_230,altosight_655,0,lexar professional jumpdrive s70 16gb usb 2.0 retractable design flash drive memory stick - grey,lexar,16.0,12.99,memoria toshiba exceria microsdxc class 10 uhs-i class 3 64gb,toshiba,64.0,53.99
7881,altosight_109,altosight_136,0,sandisk microsdhc+sd adapter 4gb sdsdqm-004g-b35a en fnac.es,sandisk,4.0,,intenso 3534490 premium line usb-stick 64 gb,intenso,64.0,24.99
7882,altosight_526,altosight_761,0,clã© usb sandisk glide 32 gb 3.0 (4194527),sandisk,32.0,19.9,mã©moire 32gb jumpdrive c20m lexar achat dans le rayon clã©s usb usb 3.1,lexar,32.0,21.05
7883,altosight_194,altosight_274,0,pami?? usb kingston datatraveler g4 64 gb bia?o,kingston,64.0,129.0,kingston datatraveler 101 g2 16 gb usb 2.0 flash drive - black,kingston,16.0,6.35
