_id,name,brand,size,price
altosight_660,Memoria SDXC Transcend 64GB Ultimate UHS-II U3,Transcend,64,118.99
altosight_661,Memoria microSDHC Sony 32GB + Adaptador,SONY,32,20.99
altosight_662,TARJETA SD 8 GB LEXAR (45 MB/SG  300X) PREMIUM II,LEXAR,8,8.0
altosight_663,Carte MÃ©moire Sandisk ultra PLUS MicroSDHC 32Go 80Mo/seconde UHS-I avec adaptateur SD\n,SANDISK,32,27.04
altosight_664,Carte MÃ©moire Sandisk ultra PLUS MicroSDXC 128Go 80Mo/seconde UHS-I avec adaptateur SD\n,SANDISK,128,80.04
altosight_665,Carte MÃ©moire Sandisk ultra PLUS MicroSDXC 64Go 80Mo/seconde UHS-I avec adaptateur SD\n,SANDISK,64,50.04
altosight_666,Carte MÃ©moire Sandisk ultra PLUS SDHC 16Go 80Mo/seconde UHS-I\n,SANDISK,16,19.99
altosight_667,Carte MÃ©moire Sandisk ultra PLUS SDHC 32Go 80Mo/seconde UHS-I\n,SANDISK,32,27.04
altosight_668,Carte MÃ©moire Sandisk ultra PLUS SDXC 64Go 80Mo/seconde UHS-I\n,SANDISK,64,45.04
altosight_669,ClÃ© USB Sandisk Cruzer Glide 3.0 32 Go\n,SANDISK,32,22.02
altosight_670,ClÃ© USB Sandisk GLIDE 128 GB 3.0\n,SANDISK,128,64.91
altosight_671,Intenso Basic Line - clÃ© USB - 16 Go\n,Intenso,16,17.71
altosight_672,Intenso Speed Line - clÃ© USB - 8 Go\n,Intenso,8,17.55
altosight_673,Kingston Ultimate - carte mÃ©moire flash - 16 Go - SDHC\n,Kingston,16,20.02
altosight_674,Intenso Premium Line - clÃ© USB - 64 Go\n,Intenso,64,19.39
altosight_675,Intenso Premium Line - clÃ© USB - 8 Go\n,Intenso,8,10.16
altosight_676,Intenso premium line 64gb usb 3.0 (3534490)\n,Intenso,64,41.15
altosight_677,Intenso premium line 64gb usb 3.0 (3534490)\n,Intenso,64,41.15
altosight_678,Sony Compact Slim HD-SL1 - disque dur - 1 To - USB 3.0\n,SONY,1024,109.0
altosight_679,Sony Compact Slim HD-SL1 - disque dur - 1 To - USB 3.0\n,SONY,1024,109.0
altosight_680,SANDISK SDXC 128 GB EXTREME PLUS UHS-I 80MB/SEC,SANDISK,128,89.8
altosight_681,KINGSTON HyperX Savage 512 GB,Kingston,512,364.7
altosight_682,PNY AttachÃ© 4,PNY,8,17.35
altosight_683,Kingston Ultimate - Flash-Speicherkarte - 16 GB - UHS Class 1 /,Kingston,16,17.95
altosight_684,Kingston - Flash-Speicherkarte - 128 GB - UHS Class 3 / Class10 -,Kingston,128,79.95
altosight_685,Sony USM16CA1 - USB-Flash-Laufwerk - 16 GB - USB 3.1 / USB Type-C,SONY,16,39.95
altosight_686,USB STICK CRUIZER GLIDE 256GB,SANDISK,256,149.9
altosight_687,Kingston HyperX Savage - USB-Flash-Laufwerk - 512 GB - USB 3.1 -,Kingston,512,309.0
altosight_688,PNY AttachÃ© 4 - USB-Flash-Laufwerk - 8 GB - USB 2.0,PNY,8,9.95
altosight_689,Lexar XQD 32GB 210MB/s 1400x,LEXAR,32,989.0
altosight_690,Lexar XQD 32GB 210MB/s 1400x,LEXAR,32,898.0
altosight_691,SanDisk SDHC Extreme PRO 16GB 280MB/s,SANDISK,16,548.0
altosight_692,Sandisk Extreme Pro Micro SDHC 16GB Memory Card,SANDISK,16,19.97
altosight_693,"Sony Expert UHS-I Class 10 U3 MicroSD Memory Card, 128GB, 95MB/s, with SD Adapter",SONY,128,1549.0
altosight_694,"Sony Portable USB Flash Storage Drive, White, 16GB",SONY,16,29.95
altosight_695,Lexar Jumpdrive P20 128GB USB 3.0,LEXAR,128,88.95
altosight_696,Lexar JumpDrive S25 USB 3.0 64GB,LEXAR,64,34.0
altosight_697,Karta pami?ci TOSHIBA N302 SDHC 128GB THN,TOSHIBA,128,279.0
altosight_698,Pami?? LEXAR JumpDrive C20c (LJDC20C Pami?? LEXAR JumpDrive C20c (LJDC20C,LEXAR,128,339.99
altosight_699,Pami?? LEXAR JumpDrive C20m 32 GB,LEXAR,32,87.9
altosight_700,Pami?? LEXAR JumpDrive C20m (LJDC20M Pami?? LEXAR JumpDrive C20m (LJDC20M,LEXAR,128,274.99
altosight_701,LEXAR USB-stick 128 GB (LJDC20M-128BBEU),LEXAR,128,74.99
altosight_702,LEXAR USB-stick 32 GB (LJDC20M-32GBBEU),LEXAR,32,34.99
altosight_703,SONY MPE Dual Connection USB 3.1 Type-C &amp; A 16 GB (USM-16CA1),SONY,16,20.99
altosight_704,SONY MPE USB-stick 32 GB Zwart (USM32GR),SONY,32,19.99
altosight_705,"TOSHIBA TransMemory U202, 128 GB, weiss",TOSHIBA,128,41.95
altosight_706,Intenso Rainbow Line - USB-Stick - 4 GB - Blau,Intenso,4,7.95
altosight_707,"TOSHIBA EXCERIA PRO M401, 16 GB",TOSHIBA,16,24.95
altosight_708,"TOSHIBA EXCERIA PRO N101, 128 GB",TOSHIBA,128,289.95
altosight_709,"TOSHIBA EXCERIA PRO N401, 128 GB",TOSHIBA,128,89.95
altosight_710,"TOSHIBA EXCERIA PRO N101, 32 GB",TOSHIBA,32,94.95
altosight_711,"TOSHIBA EXCERIA PRO N101, 64 GB",TOSHIBA,64,184.95
altosight_712,"Toshiba SDHC EXCERIA PRO 64GB, silber",TOSHIBA,64,59.95
altosight_713,SANDISK Ultra Plus SDHC / SDXC Geheugenkaart 32 GB 80 MB/s,SANDISK,32,19.99
altosight_714,SANDISK Ultra Plus SDHC / SDXC Geheugenkaart 64 GB 80 MB/s,SANDISK,64,29.99
altosight_715,Kingston SDHC 16GB Ultimate Memory Class 10 UHS-I,Kingston,16,450.0
altosight_716,Sony Micro SDXC 128GB SDHC UHS-I U3+ AdaptÃ©r,SONY,128,
altosight_717,Sony SDHC 16GB Class 4,SONY,16,590.0
altosight_718,Sony SDHC 16GB Class 4,SONY,16,590.0
altosight_719,Sony SDHC 8GB Class 10 UHS-I,SONY,8,350.0
altosight_720,Sony SDHC 8GB Class 10 UHS-I,SONY,8,350.0
altosight_721,KINGSTON HX SAVAGE USB 3.1/3.0 512GB\n,Kingston,512,268.72
altosight_722,LEXAR JUMPDRIVE V10 8GB (FP)-\n,LEXAR,8,9.04
altosight_723,SanDisk - flashgeheugenkaart - 4 GB - microSDHC\n,SANDISK,4,15.99
altosight_724,Kingston Ultimate - flashgeheugenkaart - 16 GB - SDHC\n,Kingston,16,20.02
altosight_725,SanDisk Extreme - USB-flashstation - 16 GB\n,SANDISK,16,
altosight_726,PNY AttachÃ© 4 - USB-flashstation - 8 GB\n,PNY,8,8.02
altosight_727,Toshiba TransMemory U202 - USB-flashstation - 128 GB\n,TOSHIBA,128,34.54
altosight_728,PNY AttachÃ© 4 - USB-flashstation - 128 GB\n,PNY,128,36.51
altosight_729,SanDisk Extreme Pro - flashgeheugenkaart - 16 GB - microSDHC UHS-I\n,SANDISK,16,150.0
altosight_730,SanDisk Extreme Pro - flashgeheugenkaart - 8 GB - SDHC UHS-I\n,SANDISK,8,66.18
altosight_731,SanDisk Extreme Pro - USB-flashstation - 16 GB\n,SANDISK,16,31.9
altosight_732,SANDISK SDHC 16GB 80MB/S CL10\n,SANDISK,16,19.99
altosight_733,SANDISK SDHC 32GB 80MB/S CL10\n,SANDISK,32,27.04
altosight_734,Sandisk Ultra PLUS MicroSDHC 32 GB 80 MB / seconde UHS-I geheugenkaart met SD-adapter\n,SANDISK,32,27.04
altosight_735,Sandisk Ultra PLUS MicroSDXC 128 GB 80 MB / seconde UHS-I geheugenkaart met SD-adapter\n,SANDISK,128,80.04
altosight_736,Sandisk Ultra PLUS MicroSDXC 64 GB 80 MB / seconde UHS-I geheugenkaart met SD-adapter\n,SANDISK,64,50.04
altosight_737,Shop Samsung 32-Inch Flat HD LED TV Series 5 UA32N5000 Black online in Egypt,Samsung,,3199.0
altosight_738,Shop Samsung 43-Inch Smart UHD TV UA43NU7100 Black online in Egypt,Samsung,,6550.0
altosight_739,Shop Samsung Galaxy A10 Dual SIM Black 32GB 4G LTE online in Egypt,Samsung,,2040.0
altosight_740,Shop Samsung Galaxy A10 Dual SIM Black 32GB 4G LTE online in Egypt,Samsung,,2039.0
altosight_741,Shop Samsung Galaxy A10 Dual SIM Blue 32GB 4G LTE online in Egypt,Samsung,,2039.0
altosight_742,Shop Samsung Galaxy A10 Dual SIM Blue 32GB 4G LTE online in Egypt,Samsung,,2040.0
altosight_743,Shop Samsung Galaxy A10 Dual SIM Blue 32GB 4G LTE online in Egypt,Samsung,,1999.0
altosight_744,Shop Samsung Galaxy A10 Dual SIM Red 32GB 4G LTE online in Egypt,Samsung,,2040.0
altosight_745,Shop Samsung Galaxy A10 Dual SIM Red 32GB 4G LTE online in Egypt,Samsung,,2039.0
altosight_746,Shop Samsung Galaxy A20 Dual SIM Black 32GB 4G LTE online in Egypt,Samsung,,2594.0
altosight_747,Shop Samsung Galaxy A30 Black 64GB 4G LTE online in Egypt,Samsung,,3480.0
altosight_748,Shop Samsung Galaxy A30 Dual SIM Black 64GB 4G LTE online in Egypt,Samsung,,3700.0
altosight_749,Shop Samsung Galaxy A50 Dual SIM White 128GB 4G LTE online in Egypt,Samsung,,4575.0
altosight_750,Shop Samsung Galaxy A50 Dual SIM White 128GB 4G LTE online in Egypt,Samsung,,4599.0
altosight_751,Shop Samsung Galaxy A50 White 128GB 4G LTE online in Egypt,Samsung,,4784.0
altosight_752,Shop Samsung Galaxy S10 Plus Dual SIM Prism White 128GB 4G LTE online in Egypt,Samsung,,15899.0
altosight_753,Shop Samsung Samsung Galaxy Note9 Dual SIM Midnight Black 512GB 4G LTE online in Egypt,Samsung,,13999.0
altosight_754,Lexar JumpDrive S25 - USB-Flash-Laufwerk - 64 GB - USB 3.0 - Violett,LEXAR,64,47.22
altosight_755,Toshiba EXCERIA PRO - Flash-Speicherkarte - 32 GB - UHS Class 3 - SDHC UHS-II,TOSHIBA,32,79.47
altosight_756,"Toshiba THN-U202W1280E4, 128 GB, 2.0, USB-Anschluss Typ A, Kappe, 8 g, WeiÃ",TOSHIBA,128,37.71
altosight_757,SanDisk USB-Stick Ultra Dual USB Type-C 64 GB,SANDISK,64,29.87
altosight_758,Toshiba EXCERIA N302 - Flash-Speicherkarte - 128 GB - UHS-I U3 / Class10 - SDXC UHS-I,TOSHIBA,128,47.25
altosight_759,Achat Carte Micro SDXC 128Go - avec adaptateur SD KINGSTON dans le rayon Carte Micro SD,Kingston,16,29.61
altosight_760,JumpDrive P20 - USB 3.0 - 32 Go LEXAR Achat dans le rayon ClÃ©s USB USB 3.0,LEXAR,32,71.78
altosight_761,MÃ©moire 32GB JumpDrive C20m LEXAR Achat dans le rayon ClÃ©s USB USB 3.1,LEXAR,32,21.05
altosight_762,MÃ©moire 32GB JumpDrive C20m LEXAR Achat dans le rayon ClÃ©s USB USB 3.1,LEXAR,32,22.58
altosight_763,Attache 4 - Black Pny Achat dans le rayon ClÃ©s USB Usb 2.0,PNY,8,7.71
altosight_764,ClÃ© Usb AttachÃ© 4 2.0 128 Gb - Fd128ATT4-EF - Noir Pny Achat dans le rayon ClÃ©s USB Usb 2.0,PNY,128,35.45
altosight_765,Achat MICRO SD EVO PLUS Classe 10 - 16 Go Samsung dans le rayon Carte Micro SD,Samsung,16,19.99
altosight_766,Achat MÃ©moire Ultra Plus 32 Go 80Mo/s Sandisk dans le rayon Carte SD,SANDISK,32,34.99
altosight_767,Usb Key 32 Gb 2 Yr Wrnty Sony Achat dans le rayon ClÃ©s USB Usb 2.0,SONY,32,19.04
altosight_768,Usb Key 32 Gb 2 Yr Wrnty Sony Achat dans le rayon ClÃ©s USB Usb 2.0,SONY,32,19.22
altosight_769,Usb3.0 Key Machqx 32GB 5YWARR Sony Achat dans le rayon ClÃ©s USB Usb 3.0,SONY,32,54.59
altosight_770,ClÃ© USB 128 Go - THN-U202W1280E4 - Blanc TOSHIBA Achat dans le rayon ClÃ©s USB USB 2.0,TOSHIBA,128,30.05
altosight_771,"KINGSTON Ultimate SDHC 16GB, UHS-I/Class 10 (SDA10/16GB)",Kingston,16,14.99
altosight_772,"INTENSO 3503470 Basic Line 16 GB, USB-Stick, USB 2.0, 16 GB",Intenso,16,7.99
altosight_773,"INTENSO Premium Line, USB-Stick, USB 3.0, 64 GB",Intenso,64,29.99
altosight_774,"INTENSO Premium Line, USB-Stick, USB 3.0, 8 GB",Intenso,8,8.99
altosight_775,"INTENSO Rainbow Line, USB-Stick, USB 2.0, 4 GB",Intenso,4,6.49
altosight_776,"PNY Attache 4 2.0, USB-Stick, USB 2.0, 128 GB",PNY,128,27.99
altosight_777,USB-minne 16GB Cruzer Extreme USB 3.0 New,SANDISK,16,229.0
altosight_778,USB-minne 3.1 64GB Ultra Dual Typ C Scandinavian Photo,SANDISK,64,490.0
altosight_779,Tesco direct: Intenso 16GB Basic USB2.0 USB 2.0 Type-A Black Silver flash drive,Intenso,16,7.68
altosight_780,Tesco direct: Intenso Premium Line 64GB USB 3.0 (3.1 Gen 1) Type-A Silver,Intenso,64,51.27
altosight_781,Tesco direct: Intenso Rainbow 3502450 4 GB USB 2.0 Flash Drive,Intenso,4,6.4
altosight_782,Tesco direct: Kingston 16 GB microSDHC,Kingston,16,13.11
altosight_783,Tesco direct: Kingston 16 GB SDHC Class 10 Ultimate High Speed Memory Card SDA10/16GB,Kingston,16,12.15
altosight_784,Tesco direct: Kingston 16GB Data Traveler USB Card,Kingston,16,17.0
altosight_785,Tesco direct: Kingston 256 GB SDXC,Kingston,256,98.6
altosight_786,Tesco direct: Kingston 8GB DataTraveler SE9 G2 USB 3.0 Flash Drive,Kingston,8,7.89
altosight_787,Tesco direct: Kingston DataTraveler 101 64GB G2 USB 20 Flash Drive Green,Kingston,64,21.0
altosight_788,Tesco direct: Kingston Technology SDXC UHS-I U3 (SDA3) 128GB UHS Class 3 memory,Kingston,128,
altosight_789,Tesco direct: Lexar JumpDrive C20c 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Black Silver,LEXAR,128,
altosight_790,Tesco direct: Lexar JumpDrive C20m 128GB USB 3.0 (3.1 Gen 1) Type-A Black Silver,LEXAR,128,
altosight_791,Tesco direct: Lexar JumpDrive C20m 32GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Black Silver,LEXAR,32,
altosight_792,Tesco direct: Lexar JumpDrive P20 32GB USB 3.0 (3.1 Gen 1) Type-A Black flash drive,LEXAR,32,43.91
altosight_793,"Tesco direct: Lexar JumpDrive S25 16 GB USB 3.0 Flash Drive - Teal, White",LEXAR,16,11.36
altosight_794,"Tesco direct: Lexar JumpDrive S25 64 GB USB 3.0 Flash Drive - Purple, White",LEXAR,64,27.27
altosight_795,Tesco direct: Lexar JumpDrive S70 16GB USB Memory Flash Drive - (Burgundy) Small Blister,LEXAR,16,21.41
altosight_796,Tesco direct: Lexar JumpDrive V30 16 GB USB 2.0 Flash Drive - Teal,LEXAR,16,10.13
altosight_797,Tesco direct: Lexar JumpDrive V30 32 GB USB 2.0 Flash Drive - Green,LEXAR,32,16.33
altosight_798,Tesco direct: PNY Attach 4 8GB USB 2.0 Type-A Black flash drive,PNY,8,
altosight_799,Tesco direct: SanDisk Cruzer U USB 2.0 Flash Drive 8GB - Pink,SANDISK,8,2.5
altosight_800,Tesco direct: SanDisk Extreme Pro SDHC 95MB/sec UHS-I Card,SANDISK,16,32.02
altosight_801,Tesco direct: SanDisk Ultra USB Flash Drive,SANDISK,8,12.0
altosight_802,Tesco direct: Sony 16GB SDHC Memory Card,SONY,16,22.65
altosight_803,Tesco direct: Sony 32GB SDHC Memory Card Black,SONY,32,27.0
altosight_804,Tesco direct: Sony MicroVault R-Series USM-R (32GB) USB Storage Device,SONY,32,15.0
altosight_805,Tesco direct: Sony MicroVault Style USM4GMP (4GB) USB Flash Drive (Pink),SONY,4,8.78
altosight_806,Tesco direct: Sony SF16N4 16 GB SDHC,SONY,16,15.46
altosight_807,Tesco direct: Sony USM16CA1 USB flash drive,SONY,16,31.2
altosight_808,Tesco direct: TOS-N302-128GB-SD 128GB Exceria SD Flash Card Speed Class 3,TOSHIBA,128,39.99
altosight_809,Tesco direct: TOS-U202-128GB-WHI 128GB TransMemory USB 2.0 Flash Drive,TOSHIBA,128,34.99
altosight_810,Tesco direct: Toshiba 32 GB Exceria PRO 32GB SDHC UHS Class 3 memory card,TOSHIBA,32,84.54
altosight_811,Tesco direct: Toshiba 64GB Exceria PRO SDHC UHS Class 3 memory card,TOSHIBA,64,114.98
altosight_812,Tesco direct: Toshiba EXCERIA PRO - N401 128GB SDXC UHS-I Class 3 memory card,TOSHIBA,128,90.51
altosight_813,Tesco direct: Toshiba EXCERIA PRO - N401 32GB SDHC UHS-I Class 3 memory card,TOSHIBA,32,36.65
altosight_814,Tesco direct: Toshiba THN-M401S0160E2 16GB MicroSD NAND Class 10 memory card,TOSHIBA,16,16.15
altosight_815,Lexar 8GB JumpDrive V10 8GB USB 2.0 Tipo-A Blu unitÃ  flash USB,LEXAR,128,8.99
altosight_816,"Lexar JumpDrive S70 16GB USB 2.0 Tipo-A Grigio, Arancione unitÃ  flash USB",LEXAR,16,19.9
altosight_817,Sony USM32GR,SONY,32,20.99
altosight_818,Sony HDSL1 1000GB Nero disco rigido esterno,SONY,1024,129.0
altosight_819,Transcend 64GB SDXC UHS-II U3 64GB SDXC UHS-II Classe 10 memoria flash,Transcend,64,113.68
altosight_820,Sony SR-8A4,SONY,8,12.5
altosight_821,Sony SD Card 16GB SD HC Class 4 bei,SONY,16,14.99
altosight_822,Sony USB-Stick 4GB 2.0 USM Midi Model (USM4GR) bei,SONY,4,8.99
altosight_823,Sony USB-Stick 32GB 2.0 USM (USM32GR) bei,SONY,32,22.9
altosight_824,"Kingston DataTraveler Generation 4 (G4) USB- Stick, 128GB, USB 3.0 (DTIG4/128GB) bei",Kingston,128,49.99
altosight_825,Pen Drive TOSHIBA 128GB U202W Blanco,TOSHIBA,128,44.99
altosight_826,Pendrive 128 GB  PNY Attache 4 2.0,PNY,128,29.99
altosight_827,Pendrive 8GB PNY AttachÃ©4 2.0 Negro,PNY,8,8.99
altosight_828,Pendrive KINGSTON 512GB HXSAV USB 3.1,Kingston,512,269.0
altosight_829,Pendrive LEXAR Jumpdrive S25 32 GB,LEXAR,32,13.99
altosight_830,Pendrive LEXAR Jumpdrive S25 64 GB,LEXAR,64,24.99
altosight_831,Pendrive SANDISK Extreme GO 3.1 256GB,SANDISK,256,195.99
altosight_832,Tarjeta de Memoria SD  SONY 16GB EXPERIENCE,SONY,16,15.99
altosight_833,Tarjeta de Memoria SANDISK Extreme Pro SDHC 8GB,SANDISK,8,22.97
altosight_834,Tarjeta de Memoria SANDISK SDHC 8GB,SANDISK,8,4.99
