ltable_id,rtable_id,label
altosight_278,altosight_544,0
altosight_416,altosight_458,0
altosight_110,altosight_698,0
altosight_287,altosight_725,0
altosight_171,altosight_286,0
altosight_122,altosight_683,0
altosight_038,altosight_448,0
altosight_028,altosight_564,0
altosight_262,altosight_380,0
altosight_518,altosight_520,0
altosight_095,altosight_534,0
altosight_459,altosight_758,0
altosight_235,altosight_290,0
altosight_417,altosight_424,0
altosight_085,altosight_305,0
altosight_305,altosight_383,0
altosight_029,altosight_269,0
altosight_044,altosight_720,0
altosight_253,altosight_507,0
altosight_331,altosight_378,0
altosight_034,altosight_152,0
altosight_190,altosight_285,0
altosight_020,altosight_752,0
altosight_411,altosight_546,0
altosight_328,altosight_727,0
altosight_297,altosight_636,0
altosight_330,altosight_385,0
altosight_356,altosight_436,0
altosight_028,altosight_407,0
altosight_259,altosight_743,0
altosight_024,altosight_579,0
altosight_008,altosight_695,0
altosight_230,altosight_562,0
altosight_082,altosight_286,0
altosight_493,altosight_789,0
altosight_633,altosight_762,0
altosight_597,altosight_826,0
altosight_625,altosight_731,0
altosight_169,altosight_418,0
altosight_582,altosight_713,0
altosight_190,altosight_678,0
altosight_443,altosight_445,0
altosight_405,altosight_760,0
altosight_341,altosight_641,0
altosight_222,altosight_527,0
altosight_498,altosight_701,0
altosight_011,altosight_319,0
altosight_343,altosight_791,0
altosight_469,altosight_585,0
altosight_074,altosight_178,0
altosight_106,altosight_148,0
altosight_661,altosight_777,0
altosight_333,altosight_641,0
altosight_456,altosight_640,0
altosight_026,altosight_428,0
altosight_247,altosight_597,0
altosight_161,altosight_727,0
altosight_214,altosight_675,0
altosight_148,altosight_653,0
altosight_247,altosight_701,0
altosight_436,altosight_575,0
altosight_498,altosight_702,0
altosight_631,altosight_659,0
altosight_065,altosight_792,0
altosight_377,altosight_400,0
altosight_201,altosight_358,0
altosight_042,altosight_472,0
altosight_533,altosight_610,0
altosight_412,altosight_515,0
altosight_091,altosight_495,0
altosight_160,altosight_660,0
altosight_569,altosight_654,0
altosight_471,altosight_484,0
altosight_242,altosight_796,0
altosight_235,altosight_259,0
altosight_768,altosight_787,0
altosight_622,altosight_677,0
altosight_210,altosight_570,0
altosight_031,altosight_087,0
altosight_257,altosight_561,0
altosight_589,altosight_649,0
altosight_476,altosight_653,0
altosight_366,altosight_466,0
altosight_318,altosight_771,0
altosight_477,altosight_651,0
altosight_205,altosight_595,0
altosight_370,altosight_424,0
altosight_032,altosight_700,0
altosight_021,altosight_167,0
altosight_607,altosight_785,0
altosight_310,altosight_607,0
altosight_584,altosight_743,0
altosight_596,altosight_804,0
altosight_016,altosight_594,0
altosight_013,altosight_212,0
altosight_301,altosight_559,0
altosight_187,altosight_267,0
altosight_252,altosight_599,0
altosight_259,altosight_414,0
altosight_267,altosight_371,0
altosight_235,altosight_767,0
altosight_360,altosight_781,0
altosight_225,altosight_273,0
altosight_009,altosight_415,0
altosight_119,altosight_293,0
altosight_147,altosight_235,0
altosight_160,altosight_583,0
altosight_416,altosight_613,0
altosight_063,altosight_732,0
altosight_082,altosight_158,0
altosight_165,altosight_280,0
altosight_486,altosight_526,0
altosight_448,altosight_830,0
altosight_216,altosight_718,0
altosight_093,altosight_559,0
altosight_360,altosight_545,0
altosight_359,altosight_827,0
altosight_103,altosight_354,0
altosight_346,altosight_689,0
altosight_313,altosight_444,0
altosight_102,altosight_809,0
altosight_021,altosight_655,0
altosight_169,altosight_198,0
altosight_121,altosight_799,0
altosight_439,altosight_717,0
altosight_134,altosight_444,0
altosight_176,altosight_455,0
altosight_726,altosight_743,0
altosight_122,altosight_555,0
altosight_063,altosight_207,0
altosight_137,altosight_678,0
altosight_045,altosight_537,0
altosight_096,altosight_614,0
altosight_617,altosight_815,0
altosight_145,altosight_308,0
altosight_104,altosight_766,0
altosight_117,altosight_253,0
altosight_499,altosight_748,0
altosight_438,altosight_745,0
altosight_201,altosight_456,0
altosight_244,altosight_700,0
altosight_261,altosight_685,0
altosight_056,altosight_634,0
altosight_076,altosight_827,0
altosight_337,altosight_365,0
altosight_716,altosight_722,0
altosight_054,altosight_796,0
altosight_113,altosight_452,0
altosight_204,altosight_765,0
altosight_254,altosight_538,0
altosight_264,altosight_444,0
altosight_002,altosight_354,0
altosight_114,altosight_232,0
altosight_271,altosight_317,0
altosight_288,altosight_723,0
altosight_215,altosight_540,0
altosight_745,altosight_759,0
altosight_442,altosight_787,0
altosight_309,altosight_520,0
altosight_498,altosight_804,0
altosight_487,altosight_625,0
altosight_016,altosight_172,0
altosight_133,altosight_462,0
altosight_341,altosight_596,0
altosight_322,altosight_831,0
altosight_541,altosight_794,0
altosight_211,altosight_242,0
altosight_425,altosight_632,0
altosight_385,altosight_776,0
altosight_024,altosight_205,0
altosight_714,altosight_746,0
altosight_480,altosight_711,0
altosight_316,altosight_425,0
altosight_284,altosight_673,0
altosight_343,altosight_536,0
altosight_327,altosight_801,0
altosight_044,altosight_399,0
altosight_380,altosight_477,0
altosight_073,altosight_729,0
altosight_197,altosight_767,0
altosight_316,altosight_647,0
altosight_006,altosight_826,0
altosight_216,altosight_270,0
altosight_334,altosight_593,0
altosight_471,altosight_711,0
altosight_012,altosight_476,0
altosight_303,altosight_367,0
altosight_642,altosight_801,0
altosight_271,altosight_379,0
altosight_247,altosight_833,0
altosight_029,altosight_747,0
altosight_017,altosight_039,0
altosight_087,altosight_595,0
altosight_440,altosight_695,0
altosight_099,altosight_722,0
altosight_185,altosight_453,0
altosight_224,altosight_500,0
altosight_076,altosight_419,0
altosight_528,altosight_643,0
altosight_538,altosight_765,0
altosight_641,altosight_815,0
altosight_541,altosight_711,0
altosight_464,altosight_536,0
altosight_043,altosight_644,0
altosight_041,altosight_524,0
altosight_198,altosight_394,0
altosight_071,altosight_823,0
altosight_276,altosight_687,0
altosight_308,altosight_783,0
altosight_193,altosight_214,0
altosight_561,altosight_563,0
altosight_180,altosight_701,0
altosight_239,altosight_516,0
altosight_120,altosight_521,0
altosight_502,altosight_676,0
altosight_448,altosight_669,0
altosight_346,altosight_356,0
altosight_178,altosight_433,0
altosight_311,altosight_495,0
altosight_055,altosight_744,0
altosight_278,altosight_308,0
altosight_577,altosight_674,0
altosight_335,altosight_445,0
altosight_320,altosight_808,0
altosight_577,altosight_612,0
altosight_671,altosight_679,0
altosight_147,altosight_193,0
altosight_022,altosight_202,0
altosight_254,altosight_320,0
altosight_750,altosight_778,0
altosight_075,altosight_182,0
altosight_272,altosight_800,0
altosight_665,altosight_766,0
altosight_590,altosight_746,0
altosight_079,altosight_448,0
altosight_272,altosight_345,0
altosight_128,altosight_447,0
altosight_536,altosight_622,0
altosight_110,altosight_127,0
altosight_453,altosight_617,0
altosight_476,altosight_801,0
altosight_396,altosight_658,0
altosight_642,altosight_809,0
altosight_031,altosight_572,0
altosight_260,altosight_708,0
altosight_185,altosight_633,0
altosight_206,altosight_341,0
altosight_016,altosight_673,0
altosight_105,altosight_195,0
altosight_636,altosight_685,0
altosight_263,altosight_570,0
altosight_332,altosight_459,0
altosight_075,altosight_636,0
altosight_102,altosight_750,0
altosight_555,altosight_590,0
altosight_071,altosight_498,0
altosight_098,altosight_506,0
altosight_143,altosight_819,0
altosight_219,altosight_724,0
altosight_017,altosight_446,0
altosight_818,altosight_830,0
altosight_490,altosight_704,0
altosight_034,altosight_495,0
altosight_078,altosight_253,0
altosight_090,altosight_227,0
altosight_359,altosight_536,0
altosight_007,altosight_277,0
altosight_411,altosight_550,0
altosight_220,altosight_308,0
altosight_007,altosight_773,0
altosight_383,altosight_668,0
altosight_450,altosight_719,0
altosight_074,altosight_661,0
altosight_212,altosight_519,0
altosight_433,altosight_753,0
altosight_181,altosight_252,0
altosight_001,altosight_097,0
altosight_157,altosight_427,0
altosight_155,altosight_479,0
altosight_342,altosight_745,0
altosight_260,altosight_408,0
altosight_064,altosight_517,0
altosight_339,altosight_386,0
altosight_373,altosight_561,0
altosight_214,altosight_471,0
altosight_007,altosight_405,0
altosight_259,altosight_788,0
altosight_343,altosight_352,0
altosight_453,altosight_588,0
altosight_446,altosight_620,0
altosight_152,altosight_353,0
altosight_364,altosight_641,0
altosight_458,altosight_465,0
altosight_104,altosight_527,0
altosight_159,altosight_253,0
altosight_113,altosight_573,0
altosight_124,altosight_745,0
altosight_215,altosight_826,0
altosight_036,altosight_260,0
altosight_057,altosight_711,0
altosight_336,altosight_429,0
altosight_490,altosight_763,0
altosight_144,altosight_706,0
altosight_620,altosight_677,0
altosight_119,altosight_828,0
altosight_142,altosight_646,0
altosight_011,altosight_558,0
altosight_368,altosight_605,0
altosight_235,altosight_705,0
altosight_363,altosight_438,0
altosight_565,altosight_791,0
altosight_476,altosight_502,0
altosight_000,altosight_789,0
altosight_228,altosight_740,0
altosight_098,altosight_189,0
altosight_287,altosight_363,0
altosight_674,altosight_816,0
altosight_424,altosight_813,0
altosight_753,altosight_764,0
altosight_033,altosight_819,0
altosight_105,altosight_184,0
altosight_483,altosight_567,0
altosight_333,altosight_352,0
altosight_202,altosight_740,0
altosight_682,altosight_690,0
altosight_474,altosight_741,0
altosight_264,altosight_708,0
altosight_595,altosight_764,0
altosight_346,altosight_719,0
altosight_480,altosight_616,0
altosight_002,altosight_716,0
altosight_019,altosight_147,0
altosight_004,altosight_048,0
altosight_483,altosight_762,0
altosight_073,altosight_788,0
altosight_241,altosight_427,0
altosight_162,altosight_326,0
altosight_183,altosight_552,0
altosight_642,altosight_782,0
altosight_285,altosight_288,0
altosight_649,altosight_665,0
altosight_430,altosight_567,0
altosight_175,altosight_200,0
altosight_232,altosight_314,0
altosight_011,altosight_828,0
altosight_026,altosight_082,0
altosight_511,altosight_513,0
altosight_097,altosight_216,0
altosight_159,altosight_476,0
altosight_397,altosight_521,0
altosight_097,altosight_728,0
altosight_137,altosight_694,0
altosight_273,altosight_825,0
altosight_133,altosight_140,0
altosight_593,altosight_708,0
altosight_559,altosight_712,0
altosight_709,altosight_760,0
altosight_121,altosight_302,0
altosight_739,altosight_790,0
altosight_359,altosight_664,0
altosight_010,altosight_831,0
altosight_626,altosight_780,0
altosight_603,altosight_619,0
altosight_257,altosight_403,0
altosight_340,altosight_707,0
altosight_024,altosight_661,0
altosight_070,altosight_164,0
altosight_351,altosight_759,0
altosight_116,altosight_764,0
altosight_197,altosight_789,0
altosight_229,altosight_474,0
altosight_304,altosight_527,0
altosight_475,altosight_669,0
altosight_211,altosight_245,0
altosight_282,altosight_786,0
altosight_180,altosight_349,0
altosight_263,altosight_451,0
altosight_059,altosight_396,0
altosight_210,altosight_829,0
altosight_389,altosight_518,0
altosight_289,altosight_304,0
altosight_578,altosight_824,0
altosight_093,altosight_403,0
altosight_085,altosight_248,0
altosight_715,altosight_760,0
altosight_150,altosight_272,0
altosight_468,altosight_472,0
altosight_015,altosight_619,0
altosight_346,altosight_832,0
altosight_057,altosight_785,0
altosight_283,altosight_806,0
altosight_013,altosight_237,0
altosight_070,altosight_227,0
altosight_200,altosight_766,0
altosight_219,altosight_478,0
altosight_454,altosight_511,0
altosight_058,altosight_761,0
altosight_144,altosight_429,0
altosight_080,altosight_702,0
altosight_169,altosight_688,0
altosight_116,altosight_211,0
altosight_238,altosight_456,0
altosight_099,altosight_808,0
altosight_254,altosight_618,0
altosight_345,altosight_720,0
altosight_416,altosight_632,0
altosight_073,altosight_456,0
altosight_013,altosight_491,0
altosight_461,altosight_708,0
altosight_079,altosight_268,0
altosight_443,altosight_628,0
altosight_105,altosight_257,0
altosight_015,altosight_424,0
altosight_189,altosight_537,0
altosight_035,altosight_428,0
altosight_277,altosight_676,0
altosight_123,altosight_530,0
altosight_007,altosight_244,0
altosight_694,altosight_799,0
altosight_333,altosight_493,0
altosight_479,altosight_631,0
altosight_525,altosight_741,0
altosight_340,altosight_769,0
altosight_337,altosight_773,0
altosight_067,altosight_821,0
altosight_386,altosight_518,0
altosight_198,altosight_782,0
altosight_138,altosight_748,0
altosight_028,altosight_241,0
altosight_415,altosight_448,0
altosight_331,altosight_464,0
altosight_621,altosight_796,0
altosight_821,altosight_825,0
altosight_121,altosight_211,0
altosight_631,altosight_717,0
altosight_017,altosight_645,0
altosight_173,altosight_763,0
altosight_023,altosight_378,0
altosight_023,altosight_202,0
altosight_433,altosight_537,0
altosight_379,altosight_759,0
altosight_408,altosight_832,0
altosight_236,altosight_628,0
altosight_334,altosight_427,0
altosight_173,altosight_175,0
altosight_730,altosight_779,0
altosight_545,altosight_579,0
altosight_463,altosight_591,0
altosight_097,altosight_565,0
altosight_225,altosight_439,0
altosight_060,altosight_670,0
altosight_279,altosight_492,0
altosight_615,altosight_808,0
altosight_469,altosight_770,0
altosight_186,altosight_418,0
altosight_367,altosight_688,0
altosight_083,altosight_306,0
altosight_698,altosight_808,0
altosight_132,altosight_604,0
altosight_151,altosight_544,0
altosight_232,altosight_359,0
altosight_020,altosight_703,0
altosight_574,altosight_635,0
altosight_450,altosight_597,0
altosight_129,altosight_478,0
altosight_375,altosight_814,0
altosight_549,altosight_619,0
altosight_318,altosight_448,0
altosight_110,altosight_463,0
altosight_121,altosight_606,0
altosight_019,altosight_748,0
altosight_005,altosight_090,0
altosight_035,altosight_338,0
altosight_615,altosight_622,0
altosight_355,altosight_500,0
altosight_152,altosight_211,0
altosight_270,altosight_298,0
altosight_085,altosight_632,0
altosight_249,altosight_313,0
altosight_004,altosight_329,0
altosight_514,altosight_777,0
altosight_165,altosight_336,0
altosight_650,altosight_730,0
altosight_260,altosight_653,0
altosight_443,altosight_472,0
altosight_027,altosight_188,0
altosight_176,altosight_615,0
altosight_011,altosight_482,0
altosight_256,altosight_405,0
altosight_071,altosight_237,0
altosight_169,altosight_366,0
altosight_642,altosight_687,0
altosight_093,altosight_683,0
altosight_211,altosight_755,0
altosight_133,altosight_716,0
altosight_514,altosight_521,0
altosight_143,altosight_593,0
altosight_191,altosight_575,0
altosight_067,altosight_198,0
altosight_491,altosight_770,0
altosight_251,altosight_666,0
altosight_554,altosight_826,0
altosight_393,altosight_812,0
altosight_456,altosight_624,0
altosight_172,altosight_703,0
altosight_081,altosight_489,0
altosight_044,altosight_098,0
altosight_238,altosight_669,0
altosight_143,altosight_617,0
altosight_137,altosight_349,0
altosight_003,altosight_437,0
altosight_329,altosight_568,0
altosight_416,altosight_467,0
altosight_392,altosight_568,0
altosight_250,altosight_581,0
altosight_176,altosight_500,0
altosight_120,altosight_257,0
altosight_256,altosight_289,0
altosight_339,altosight_592,0
altosight_106,altosight_606,0
altosight_151,altosight_627,0
altosight_387,altosight_824,0
altosight_382,altosight_720,0
altosight_059,altosight_765,0
altosight_484,altosight_523,0
altosight_614,altosight_626,0
altosight_496,altosight_642,0
altosight_129,altosight_392,0
altosight_411,altosight_637,0
altosight_002,altosight_101,0
altosight_230,altosight_815,0
altosight_399,altosight_616,0
altosight_313,altosight_554,0
altosight_366,altosight_690,0
altosight_638,altosight_811,0
altosight_308,altosight_466,0
altosight_406,altosight_511,0
altosight_229,altosight_636,0
altosight_024,altosight_649,0
altosight_040,altosight_641,0
altosight_449,altosight_601,0
altosight_221,altosight_294,0
altosight_601,altosight_788,0
altosight_018,altosight_027,0
altosight_512,altosight_673,0
altosight_414,altosight_421,0
altosight_288,altosight_669,0
altosight_315,altosight_667,0
altosight_391,altosight_501,0
altosight_427,altosight_703,0
altosight_282,altosight_399,0
altosight_106,altosight_348,0
altosight_495,altosight_791,0
altosight_293,altosight_745,0
altosight_211,altosight_539,0
altosight_016,altosight_720,0
altosight_468,altosight_545,0
altosight_117,altosight_201,0
altosight_624,altosight_659,0
altosight_586,altosight_796,0
altosight_264,altosight_764,0
altosight_376,altosight_810,0
altosight_125,altosight_713,0
altosight_017,altosight_799,0
altosight_067,altosight_600,0
altosight_745,altosight_769,0
altosight_039,altosight_515,0
altosight_479,altosight_529,0
altosight_353,altosight_599,0
altosight_053,altosight_171,0
altosight_618,altosight_786,0
altosight_024,altosight_444,0
altosight_002,altosight_193,0
altosight_287,altosight_667,0
altosight_281,altosight_413,0
altosight_355,altosight_712,0
altosight_091,altosight_455,0
altosight_348,altosight_703,0
altosight_319,altosight_625,0
altosight_317,altosight_467,0
altosight_015,altosight_029,0
altosight_000,altosight_668,0
altosight_120,altosight_386,0
altosight_206,altosight_811,0
altosight_288,altosight_664,0
altosight_035,altosight_291,0
altosight_182,altosight_387,0
altosight_338,altosight_718,0
altosight_326,altosight_572,0
altosight_178,altosight_531,0
altosight_067,altosight_538,0
altosight_357,altosight_640,0
altosight_341,altosight_800,0
altosight_076,altosight_632,0
altosight_121,altosight_800,0
altosight_371,altosight_493,0
altosight_262,altosight_357,0
altosight_282,altosight_513,0
altosight_389,altosight_567,0
altosight_206,altosight_766,0
altosight_200,altosight_712,0
altosight_180,altosight_223,0
altosight_177,altosight_767,0
altosight_271,altosight_285,0
altosight_343,altosight_745,0
altosight_028,altosight_763,0
altosight_099,altosight_575,0
altosight_173,altosight_299,0
altosight_128,altosight_445,0
altosight_604,altosight_790,0
altosight_040,altosight_789,0
altosight_102,altosight_217,0
altosight_046,altosight_404,0
altosight_071,altosight_558,0
altosight_323,altosight_692,0
altosight_145,altosight_598,0
altosight_305,altosight_834,0
altosight_424,altosight_565,0
altosight_091,altosight_773,0
altosight_565,altosight_612,0
altosight_112,altosight_812,0
altosight_394,altosight_737,0
altosight_206,altosight_584,0
altosight_408,altosight_744,0
altosight_375,altosight_748,0
altosight_676,altosight_739,0
altosight_134,altosight_335,0
altosight_267,altosight_283,0
altosight_078,altosight_577,0
altosight_139,altosight_514,0
altosight_102,altosight_784,0
altosight_292,altosight_521,0
altosight_574,altosight_830,0
altosight_631,altosight_667,0
altosight_581,altosight_736,0
altosight_219,altosight_534,0
altosight_231,altosight_638,0
altosight_472,altosight_610,0
altosight_161,altosight_468,0
altosight_327,altosight_554,0
altosight_344,altosight_349,0
altosight_167,altosight_633,0
altosight_252,altosight_304,0
altosight_610,altosight_826,0
altosight_043,altosight_064,0
altosight_597,altosight_725,0
altosight_045,altosight_481,0
altosight_344,altosight_817,0
altosight_286,altosight_658,0
altosight_457,altosight_816,0
altosight_096,altosight_271,0
altosight_369,altosight_808,0
altosight_592,altosight_620,0
altosight_194,altosight_263,0
altosight_061,altosight_317,0
altosight_338,altosight_430,0
altosight_417,altosight_585,0
altosight_267,altosight_587,0
altosight_164,altosight_654,0
altosight_176,altosight_683,0
altosight_518,altosight_811,0
altosight_315,altosight_421,0
altosight_304,altosight_350,0
altosight_512,altosight_823,0
altosight_109,altosight_470,0
altosight_318,altosight_390,0
altosight_095,altosight_369,0
altosight_421,altosight_543,0
altosight_316,altosight_770,0
altosight_093,altosight_175,0
altosight_197,altosight_641,0
altosight_208,altosight_746,0
altosight_260,altosight_336,0
altosight_376,altosight_754,0
altosight_362,altosight_452,0
altosight_270,altosight_375,0
altosight_369,altosight_411,0
altosight_072,altosight_076,0
altosight_242,altosight_743,0
altosight_513,altosight_763,0
altosight_058,altosight_470,0
altosight_235,altosight_346,0
altosight_052,altosight_553,0
altosight_240,altosight_639,0
altosight_340,altosight_369,0
altosight_408,altosight_732,0
altosight_011,altosight_576,0
altosight_533,altosight_636,0
altosight_324,altosight_459,0
altosight_471,altosight_596,0
altosight_499,altosight_515,0
altosight_297,altosight_317,0
altosight_697,altosight_768,0
altosight_467,altosight_728,0
altosight_044,altosight_120,0
altosight_217,altosight_640,0
altosight_140,altosight_749,0
altosight_353,altosight_790,0
altosight_283,altosight_642,0
altosight_069,altosight_582,0
altosight_371,altosight_810,0
altosight_187,altosight_731,0
altosight_379,altosight_380,0
altosight_339,altosight_525,0
altosight_130,altosight_131,0
altosight_374,altosight_490,0
altosight_243,altosight_563,0
altosight_013,altosight_492,0
altosight_300,altosight_616,0
altosight_355,altosight_584,0
altosight_117,altosight_277,0
altosight_091,altosight_214,0
altosight_500,altosight_785,0
altosight_003,altosight_301,0
altosight_372,altosight_761,0
altosight_237,altosight_825,0
altosight_146,altosight_800,0
altosight_370,altosight_564,0
altosight_188,altosight_377,0
altosight_291,altosight_679,0
altosight_025,altosight_270,0
altosight_234,altosight_621,0
altosight_032,altosight_479,0
altosight_142,altosight_601,0
altosight_318,altosight_496,0
altosight_064,altosight_516,0
altosight_067,altosight_710,0
altosight_308,altosight_830,0
altosight_273,altosight_596,0
altosight_402,altosight_497,0
altosight_082,altosight_706,0
altosight_133,altosight_718,0
altosight_536,altosight_709,0
altosight_189,altosight_580,0
altosight_293,altosight_764,0
altosight_530,altosight_801,0
altosight_650,altosight_652,0
altosight_380,altosight_781,0
altosight_320,altosight_635,0
altosight_454,altosight_541,0
altosight_034,altosight_426,0
altosight_234,altosight_556,0
altosight_127,altosight_721,0
altosight_231,altosight_639,0
altosight_380,altosight_824,0
altosight_196,altosight_483,0
altosight_330,altosight_487,0
altosight_318,altosight_734,0
altosight_053,altosight_126,0
altosight_006,altosight_130,0
altosight_187,altosight_808,0
altosight_075,altosight_769,0
altosight_744,altosight_827,0
altosight_385,altosight_428,0
altosight_110,altosight_267,0
altosight_042,altosight_787,0
altosight_147,altosight_408,0
altosight_562,altosight_653,0
altosight_144,altosight_159,0
altosight_539,altosight_814,0
altosight_069,altosight_204,0
altosight_689,altosight_721,0
altosight_009,altosight_519,0
altosight_698,altosight_767,0
altosight_106,altosight_669,0
altosight_558,altosight_648,0
altosight_013,altosight_313,0
altosight_046,altosight_679,0
altosight_217,altosight_687,0
altosight_122,altosight_726,0
altosight_529,altosight_709,0
altosight_187,altosight_667,0
altosight_499,altosight_562,0
altosight_356,altosight_589,0
altosight_107,altosight_191,0
altosight_345,altosight_538,0
altosight_124,altosight_269,0
altosight_511,altosight_636,0
altosight_253,altosight_600,0
altosight_133,altosight_186,0
altosight_699,altosight_809,0
altosight_478,altosight_680,0
altosight_794,altosight_798,0
altosight_464,altosight_690,0
altosight_499,altosight_812,0
altosight_123,altosight_486,0
altosight_324,altosight_608,0
altosight_313,altosight_742,0
altosight_235,altosight_308,0
altosight_186,altosight_404,0
altosight_118,altosight_607,0
altosight_101,altosight_535,0
altosight_102,altosight_215,0
altosight_444,altosight_558,0
altosight_054,altosight_145,0
altosight_314,altosight_786,0
altosight_184,altosight_288,0
altosight_432,altosight_725,0
altosight_291,altosight_713,0
altosight_159,altosight_722,0
altosight_069,altosight_418,0
altosight_066,altosight_668,0
altosight_310,altosight_623,0
altosight_011,altosight_162,0
altosight_487,altosight_694,0
altosight_726,altosight_739,0
altosight_148,altosight_599,0
altosight_109,altosight_396,0
altosight_332,altosight_710,0
altosight_361,altosight_396,0
altosight_423,altosight_624,0
altosight_160,altosight_208,0
altosight_175,altosight_279,0
altosight_239,altosight_347,0
altosight_365,altosight_517,0
altosight_392,altosight_655,0
altosight_674,altosight_828,0
altosight_587,altosight_763,0
altosight_107,altosight_824,0
altosight_594,altosight_659,0
altosight_705,altosight_772,0
altosight_401,altosight_564,0
altosight_633,altosight_680,0
altosight_047,altosight_762,0
altosight_117,altosight_727,0
altosight_112,altosight_333,0
altosight_552,altosight_671,0
altosight_011,altosight_659,0
altosight_549,altosight_578,0
altosight_094,altosight_368,0
altosight_208,altosight_513,0
altosight_498,altosight_826,0
altosight_172,altosight_617,0
altosight_036,altosight_582,0
altosight_022,altosight_640,0
altosight_503,altosight_552,0
altosight_204,altosight_345,0
altosight_076,altosight_767,0
altosight_568,altosight_664,0
altosight_579,altosight_826,0
altosight_094,altosight_182,0
altosight_093,altosight_530,0
altosight_388,altosight_738,0
altosight_137,altosight_654,0
altosight_142,altosight_368,0
altosight_142,altosight_496,0
altosight_386,altosight_710,0
altosight_282,altosight_478,0
altosight_073,altosight_768,0
altosight_508,altosight_738,0
altosight_086,altosight_686,0
altosight_185,altosight_326,0
altosight_174,altosight_755,0
altosight_368,altosight_599,0
altosight_081,altosight_530,0
altosight_112,altosight_726,0
altosight_023,altosight_503,0
altosight_279,altosight_756,0
altosight_306,altosight_550,0
altosight_288,altosight_424,0
altosight_290,altosight_783,0
altosight_462,altosight_689,0
altosight_278,altosight_792,0
altosight_333,altosight_534,0
altosight_365,altosight_478,0
altosight_017,altosight_629,0
altosight_004,altosight_745,0
altosight_585,altosight_696,0
altosight_351,altosight_746,0
altosight_135,altosight_628,0
altosight_120,altosight_553,0
altosight_196,altosight_663,0
altosight_274,altosight_572,0
altosight_161,altosight_270,0
altosight_128,altosight_821,0
altosight_244,altosight_621,0
altosight_456,altosight_665,0
altosight_648,altosight_681,0
altosight_051,altosight_527,0
altosight_034,altosight_562,0
altosight_353,altosight_534,0
altosight_012,altosight_029,0
altosight_588,altosight_769,0
altosight_680,altosight_784,0
altosight_171,altosight_460,0
altosight_092,altosight_148,0
altosight_591,altosight_828,0
altosight_380,altosight_632,0
altosight_420,altosight_769,0
altosight_314,altosight_417,0
altosight_172,altosight_382,0
altosight_051,altosight_764,0
altosight_560,altosight_758,0
altosight_391,altosight_460,0
altosight_404,altosight_797,0
altosight_584,altosight_622,0
altosight_187,altosight_489,0
altosight_555,altosight_717,0
altosight_000,altosight_125,0
altosight_017,altosight_259,0
altosight_395,altosight_443,0
altosight_078,altosight_507,0
altosight_082,altosight_406,0
altosight_637,altosight_638,0
altosight_303,altosight_797,0
altosight_343,altosight_601,0
altosight_166,altosight_181,0
altosight_077,altosight_079,0
altosight_580,altosight_619,0
altosight_330,altosight_495,0
altosight_136,altosight_575,0
altosight_122,altosight_699,0
altosight_171,altosight_410,0
altosight_453,altosight_580,0
altosight_427,altosight_695,0
altosight_102,altosight_534,0
altosight_449,altosight_749,0
altosight_265,altosight_738,0
altosight_177,altosight_625,0
altosight_527,altosight_576,0
altosight_473,altosight_557,0
altosight_153,altosight_757,0
altosight_430,altosight_644,0
altosight_225,altosight_699,0
altosight_643,altosight_817,0
altosight_033,altosight_280,0
altosight_068,altosight_464,0
altosight_216,altosight_606,0
altosight_209,altosight_415,0
altosight_624,altosight_691,0
altosight_371,altosight_421,0
altosight_616,altosight_746,0
altosight_036,altosight_742,0
altosight_511,altosight_824,0
altosight_482,altosight_578,0
altosight_158,altosight_452,0
altosight_217,altosight_568,0
altosight_414,altosight_811,0
altosight_725,altosight_729,0
altosight_621,altosight_816,0
altosight_062,altosight_335,0
altosight_364,altosight_557,0
altosight_383,altosight_526,0
altosight_017,altosight_351,0
altosight_368,altosight_708,0
altosight_103,altosight_150,0
altosight_360,altosight_800,0
altosight_419,altosight_624,0
altosight_111,altosight_716,0
altosight_418,altosight_513,0
altosight_016,altosight_129,0
altosight_409,altosight_641,0
altosight_206,altosight_507,0
altosight_063,altosight_294,0
altosight_217,altosight_533,0
altosight_041,altosight_618,0
altosight_288,altosight_292,0
altosight_596,altosight_616,0
altosight_039,altosight_682,0
altosight_482,altosight_827,0
altosight_410,altosight_742,0
altosight_242,altosight_306,0
altosight_356,altosight_747,0
altosight_062,altosight_186,0
altosight_196,altosight_318,0
altosight_484,altosight_777,0
altosight_141,altosight_725,0
altosight_165,altosight_176,0
altosight_127,altosight_374,0
altosight_461,altosight_600,0
altosight_389,altosight_799,0
altosight_000,altosight_169,0
altosight_547,altosight_771,0
altosight_015,altosight_515,0
altosight_263,altosight_620,0
altosight_114,altosight_347,0
altosight_022,altosight_817,0
altosight_070,altosight_708,0
altosight_075,altosight_676,0
altosight_050,altosight_310,0
altosight_039,altosight_316,0
altosight_050,altosight_388,0
altosight_489,altosight_807,0
altosight_522,altosight_686,0
altosight_137,altosight_564,0
altosight_262,altosight_782,0
altosight_160,altosight_732,0
altosight_000,altosight_428,0
altosight_267,altosight_492,0
altosight_086,altosight_757,0
altosight_481,altosight_747,0
altosight_596,altosight_741,0
altosight_284,altosight_668,0
altosight_406,altosight_834,0
altosight_422,altosight_718,0
altosight_047,altosight_185,0
altosight_394,altosight_497,0
altosight_698,altosight_822,0
altosight_142,altosight_655,0
