_id,name,address,year,agency,source,counselor,amount,status
funding_11082,"Literacy, Inc. (LINC)","PO Box 256 New York, NY 10116",2013,DYCD,Youth,Cabrera,5250.0,Cleared
funding_11083,"Literacy, Inc. (LINC)","Po Box 256 New York, NY 10116",2013,DYCD,Youth,Jackson,5000.0,Cleared
funding_11084,"Literacy, Inc. (LINC)","Po Box 256 New York, NY 10116",2013,DYCD,Youth,Levin,4250.0,Cleared
funding_11085,"Ryan/Chelsea-Clinton Community Health Center, Inc","646 Tenth Avenue New York, NY 10036",2011,DOHMH,Local,Quinn,5000.0,Cleared
funding_11086,"Ryan/Chelsea-Clinton Community Health Center, Inc","645 Tenth Avenue New York, NY 10036-2904",2012,DOHMH,Local,Quinn,5000.0,Cleared
funding_11087,"Ryan/Chelsea-Clinton Community Health Center, Inc","645 Tenth Ave New York, NY 10036-2904",2013,DOHMH,Local,Quinn,5000.0,Pending
funding_11088,"Publicolor, Inc.","149 Madison Avenue, Suite 1201 New York, NY 10016",2011,DYCD,Youth,Jackson,5000.0,Cleared
funding_11089,"Publicolor, Inc.","149 Madison Avenue Suite 1201 New York, NY 10016",2012,DYCD,Youth,Gennaro,4000.0,Cleared
funding_11090,"Publicolor, Inc.","149 Madison Avenue Suite 1201 New York, NY 10016",2012,DYCD,Youth,Jackson,5000.0,Cleared
funding_11091,"Publicolor, Inc.","149 Madison Avenue Suite 1201 New York, NY 10016",2013,DYCD,Local,Jackson,7000.0,Cleared
funding_11092,"Publicolor, Inc.","149 Madison Avenue Suite 1201 New York, NY 10016",2013,DYCD,Local,Palma,5000.0,Cleared
funding_11093,"Publicolor, Inc.","149 Madison Avenue Suite 1201 New York, NY 10016",2013,DYCD,Local,Dickens,4000.0,Cleared
funding_11094,"Publicolor, Inc.","149 Madison Avenue Suite 1201 New York, NY 10016",2013,DYCD,Youth,Gennaro,4000.0,Cleared
funding_11095,West Harlem Community Preservation Organization,"502 West 142nd Street New York, NY 10031",2011,DSBS,Local,Jackson,5000.0,Cleared
funding_11096,West Harlem Community Preservation Organization,"502 West 142nd Street New York, NY 10031-6163",2012,DYCD,Local,Dickens,5000.0,Cleared
funding_11097,West Harlem Community Preservation Organization,"502 West 142nd Street New York, NY 10031-6163",2012,DYCD,Local,Jackson,6000.0,Cleared
funding_11098,West Harlem Community Preservation Organization,"502 West 142Nd Street New York, NY 10031-6163",2013,DYCD,Local,Jackson,6000.0,Pending
funding_11099,West Harlem Community Preservation Organization,"502 West 142nd Street New York, NY 10031-6163",2013,DYCD,Local,Dickens,7000.0,Pending
funding_11100,West Harlem Community Preservation Organization,"240 West 116th Street New York, NY 10026",2013,DYCD,Local,Dickens,5000.0,Pending
funding_11101,Franciscan Handmaids Of Mary St. Edward Food Pantry Inc,"6581 Hylan Boulevard Staten Island, NY 10309",2013,DYCD,Local,Oddo,2500.0,Pending
funding_11102,"Morningside Heights/West Harlem Sanitation Coalition, Inc., The","100 LaSalle Street, 19F New York, NY 10027",2011,DYCD,Local,Jackson,2500.0,Cleared
funding_11103,"Morningside Heights/West Harlem Sanitation Coalition, Inc., The","100 LaSalle Street, 19F New York, NY 10027",2011,DYCD,Boro,"Chin, Mendez, Garodnick, Lappin, Brewer, Jackson, Viverito, Dickens, Rodriguez",3500.0,Cleared
funding_11104,"Morningside Heights/West Harlem Sanitation Coalition, Inc., The","100 LaSalle Street New York, NY 10027",2012,DYCD,Boro,Manhattan Delegation,3500.0,Cleared
funding_11105,"Morningside Heights/West Harlem Sanitation Coalition, Inc., The","100 LaSalle Street New York, NY 10027",2012,DYCD,Local,Jackson,2500.0,Cleared
funding_11106,"Morningside Heights/West Harlem Sanitation Coalition, Inc., The","100 LaSalle Street New York, NY 10027",2012,DYCD,Local,Mark-Viverito,3500.0,Cleared
funding_11107,"Morningside Heights/West Harlem Sanitation Coalition, Inc., The","100 Lasalle Street New York, NY 10027-4731",2013,DYCD,Local,Jackson,6000.0,Pending
funding_11108,"Morningside Heights/West Harlem Sanitation Coalition, Inc., The","100 LaSalle Street New York, NY 10027-4731",2013,DYCD,Local,Viverito,3500.0,Pending
funding_11109,"Frog & Peach Theatre Company, Inc., The","c/o SPSA, 263 West 86th Street New York, NY 10024",2011,DCA,Local,Brewer,3000.0,Cleared
funding_11110,"Frog & Peach Theatre Company, Inc., The","840 WEST END AVE NEW YORK, NY 10025-8440",2012,DCA,Local,Recchia,6000.0,Cleared
funding_11111,"Frog & Peach Theatre Company, Inc., The","840 WEST END AVE NEW YORK, NY 10025-8440",2012,DYCD,Youth,Brewer,3500.0,Cleared
funding_11112,"Frog & Peach Theatre Company, Inc., The","840 West End Ave New York, NY 10025",2013,DCLA,Local,Recchia,20000.0,Cleared
funding_11113,"Frog & Peach Theatre Company, Inc., The","840 West End Ave New York, NY 10025",2013,DYCD,Youth,Brewer,3500.0,Cleared
funding_11114,"Masjid Sabur Worship, Educational & Referral","251 East 119th Street Manhattan, NY 10035",2012,DOHMH,HIV/AIDS Faith Based Initiative,,6400.0,Pending
funding_11115,"Lincoln Square District Management Association, Inc.","1841 Broadway, Suite 1112 New York, NY 10023",2011,DYCD,Youth,Brewer,3500.0,Cleared
funding_11116,"Lincoln Square District Management Association, Inc.","1841 Broadway Suite 1112 New York, NY 10023",2012,DYCD,Youth,Brewer,3500.0,Cleared
funding_11117,"Lincoln Square District Management Association, Inc.","1841 Broadway Suite 1112 New York, NY 10023",2013,DYCD,Youth,Brewer,3500.0,Cleared
funding_11118,"Bronx Defenders, The","860 Courtlandt Avenue Bronx, NY 10451",2013,DYCD,Local,Palma,5000.0,Pending
funding_11119,"Bronx Defenders, The","860 Courtlandt Avenue Bronx, NY 10451",2013,DYCD,Youth,Seabrook,10000.0,Cleared
funding_11120,"NORC Supportive Services Center, Inc.","321 Eighth Avenue New York, NY 10001",2011,DFTA,Local,CC,35000.0,Pending
funding_11121,"Computers for Youth Foundation, Inc.","44-36 Vernon Boulevard, 6th Floor Long Island City, NY 11101",2011,DOE,Local,Jackson,5000.0,Cleared
funding_11122,"Computers for Youth Foundation, Inc.","44-36 Vernon Boulevard, 6th Floor Long Island City, NY 11101",2011,DOE,Local,Rivera,10000.0,Cleared
funding_11123,"Computers for Youth Foundation, Inc.","44-36 Vernon Boulevard, 6th Floor Long Island City, NY 11101",2011,DOE,Local,CC,50000.0,Cleared
funding_11124,"Computers for Youth Foundation, Inc.","520 Eighth Avenue Tenth Floor New York, NY 10018",2012,DOE,Local,CC,50000.0,Cleared
funding_11125,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2012,DOE,Local,Chin,4000.0,Cleared
funding_11126,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2012,DOE,Local,Jackson,5000.0,Cleared
funding_11127,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2012,DOE,Local,Recchia,5000.0,Cleared
funding_11128,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2012,DOE,Local,Rivera,10000.0,Cleared
funding_11129,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2012,DOE,Local,Rose,5000.0,Cleared
funding_11130,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2013,DOE,Boro,Cabrera,10000.0,Pending
funding_11131,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2013,DOE,Local,Recchia,3000.0,Pending
funding_11132,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2013,DOE,Local,Rivera,10000.0,Pending
funding_11133,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2013,DOE,Local,Chin,4000.0,Pending
funding_11134,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2013,DOE,Local,Dickens,8000.0,Pending
funding_11135,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2013,DOE,Local,Jackson,5000.0,Pending
funding_11136,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2013,DOE,Local,Palma,4000.0,Pending
funding_11137,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2013,DOE,Local,Rose,5000.0,Pending
funding_11138,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2013,DOE,Local,CC,50000.0,Pending
funding_11139,"Computers for Youth Foundation, Inc.","520 Eighth Avenue 10th Floor New York, NY 10018",2013,DYCD,Youth,Mealy,10000.0,Cleared
funding_11140,Staten Island Liberian Community Association Inc.,"180 Park hill ave LC Staten Island, NY 10304",2013,DYCD,Local,Rose,5000.0,Cleared
funding_11141,Theater Resources Unlimited Inc.,"309 West 104th Street Apt 1D New York, NY 10025",2013,DCLA,Local,Dickens,3500.0,Pending
funding_11142,"Center for Arts Education, The","225 West 34th Street, 14 Penn Plaza, Suite 1112 New York, NY 10011",2011,DCA,Boro,"Chin, Mendez, Garodnick, Lappin, Brewer, Jackson, Viverito, Dickens, Rodriguez",3500.0,Cleared
funding_11143,"Center for Arts Education, The","225 West 34th Street, 14 Penn Plaza, Suite 1112 New York, NY 10011",2011,DYCD,Local,Levin,3500.0,Cleared
funding_11144,"Center for Arts Education, The","14 Penn Plaza 225 West 34th Street, Suite 1112 New York, NY 10122",2011,DCA,Local,Dickens,4000.0,Cleared
funding_11145,"Center for Arts Education, The","225 West 34th Street, 14 Penn Plaza, Suite 1112 New York, NY 10011",2011,DYCD,Youth,Lappin,6500.0,Cleared
funding_11146,"Center for Arts Education, The","225 West 34th Street Suite 1112 New York, NY 10122",2011,DCA,CASA,Rodriguez,20000.0,Cleared
funding_11147,"Center for Arts Education, Inc.","225 West 34th Street Suite 1112 New York, NY 10122",2012,DCA,Cultural After-School Adventure (CASA) ,Levin,20000.0,Cleared
funding_11148,"Center for Arts Education, Inc.","225 West 34th Street, Suite 1112 NY, NY 10122",2012,DCA,Cultural After-School Adventure (CASA) ,Rodriguez,20000.0,Cleared
funding_11149,"Center for Arts Education, The","225 West 34th Street New York, NY 10122",2012,DCA,Local,Dickens,5000.0,Cleared
funding_11150,"Center for Arts Education, The","225 West 34th Street New York, NY 10122",2012,DCA,Local,Lander,3000.0,Cleared
funding_11151,"Center for Arts Education, The","225 West 34th Street New York, NY 10122",2012,DCA,Local,Levin,3000.0,Cleared
funding_11152,"Center for Arts Education, The","225 West 34th Street New York, NY 10122",2012,DYCD,Youth,Lappin,6500.0,Cleared
funding_11153,"Center for Arts Education, The","225 West 34th Street New York, NY 10122",2013,DCLA,Local,Rivera,6500.0,Cleared
funding_11154,"Center for Arts Education, The","225 West 34th Street New York, NY 10122",2013,DCLA,Local,Gonzalez,3500.0,Cleared
funding_11155,"Center for Arts Education, The","225 West 34th Street New York, NY 10122",2013,DCLA,Local,Levin,3500.0,Cleared
funding_11156,"Center for Arts Education, The","225 West 34th Street New York, NY 10122",2013,DCLA,Local,Lander,3000.0,Cleared
funding_11157,"Center for Arts Education, The","225 West 34th Street New York, NY 10122",2013,DYCD,Youth,Lappin,6500.0,Cleared
funding_11158,Hudson Planning Group,"80 Broad Street, 28th Floor New York, NY 10004",2011,DOHMH,Local,CC,20000.0,Cleared
funding_11159,"Lower East Side Girls Club, The","56 East First Street New York, NY 10003",2011,DYCD,Youth,Mendez,3500.0,Cleared
funding_11160,"Lower East Side Girls Club, The","56 East First Street New York, NY 10003",2011,DYCD,Local,CC,25000.0,Cleared
funding_11161,"Lower East Side Girls Club, The","56 East 1st Street NYC, NY 10003-9345",2012,DYCD,Youth,Mendez,5000.0,Cleared
funding_11162,"Lower East Side Girls Club, The","56 East 1st Street NYC, NY 10003-9345",2012,DYCD,Local,CC,25000.0,Cleared
funding_11163,"Lower East Side Girls Club, The","56 East 1st Street New York, NY 10003",2013,DYCD,Local,CC,20000.0,Pending
funding_11164,"Lower East Side Girls Club, The","56 East 1st Street New York, NY 10003",2013,DYCD,Youth,Chin,3714.0,Cleared
funding_11165,"Lower East Side Girls Club, The","56 East 1st Street New York, NY 10003",2013,DYCD,Youth,Garodnick,3500.0,Cleared
funding_11166,"Lower East Side Girls Club, The","56 East 1St Street New York, NY 10003",2013,DYCD,Youth,Mendez,5000.0,Cleared
funding_11167,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2011,DYCD,Boro,Koslowitz,4000.0,Cleared
funding_11168,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2011,DYCD,Youth,Weprin,5000.0,Cleared
funding_11169,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2011,DYCD,Local,"White, Jr",5000.0,Cleared
funding_11170,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2011,DYCD,Youth,Dromm,9250.0,Cleared
funding_11171,South Asian Youth Action,"54-06 Seabury Street Elmhurst, NY 11373",2011,DYCD,Local,CC,10000.0,Cleared
funding_11172,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2012,DYCD,Local,CC,10000.0,Cleared
funding_11173,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2012,DYCD,Local,Van Bramer,3500.0,Cleared
funding_11174,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2012,DYCD,Youth,Crowley,5000.0,Cleared
funding_11175,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2012,DYCD,Youth,Dromm,9750.0,Cleared
funding_11176,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2012,DYCD,Youth,Greenfield,3500.0,Cleared
funding_11177,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2012,DYCD,Youth,Koslowitz,4000.0,Cleared
funding_11178,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2012,DYCD,Youth,Weprin,5000.0,Cleared
funding_11179,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2012,DYCD,Youth,Wills,3500.0,Cleared
funding_11180,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2013,DYCD,Youth,Lander,4000.0,Cleared
funding_11181,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2013,DYCD,Local,Van Bramer,5000.0,Pending
funding_11182,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2013,DYCD,Local,CC,10000.0,Pending
funding_11183,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2013,DYCD,Youth,Koslowitz,7000.0,Cleared
funding_11184,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2013,DYCD,Youth,Comrie,3500.0,Cleared
funding_11185,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2013,DYCD,Youth,Dromm,9750.0,Cleared
funding_11186,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2013,DYCD,Youth,Ferreras,10000.0,Cleared
funding_11187,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2013,DYCD,Youth,Gennaro,3000.0,Cleared
funding_11188,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2013,DYCD,Youth,Weprin,5000.0,Cleared
funding_11189,South Asian Youth Action,"54-05 Seabury Street Elmhurst, NY 11373",2013,DYCD,Youth,Wills,5000.0,Cleared
funding_11190,"Jewish Community Council of Kew Gardens and Richmond Hill, Inc.","82-46 Lefferts Boulevard, Suite 1A Kew Gardens, NY 11415",2011,DYCD,Youth,Koslowitz,2714.0,Cleared
funding_11191,"Jewish Community Council of Kew Gardens and Richmond Hill, Inc.","82-46 Lefferts Boulevard, Suite 1A Kew Gardens, NY 11415",2011,DYCD,Local,Koslowitz,25250.0,Cleared
funding_11192,"Figure Skating in Harlem, Inc.","361 West 125th Street, 4th Floor New York, NY 10027",2011,DYCD,Local,Jackson,3500.0,Cleared
funding_11193,"Figure Skating in Harlem, Inc.","361 West 125th Street, 4th Floor New York, NY 10027",2011,DYCD,Youth,Dickens,5000.0,Cleared
funding_11194,"Figure Skating in Harlem, Inc.","361 West 125th Street New York, NY 10027",2012,DYCD,Boro,Manhattan Delegation,3611.0,Cleared
funding_11195,"Figure Skating in Harlem, Inc.","361 West 125th Street New York, NY 10027",2012,DYCD,Youth,Dickens,6000.0,Cleared
funding_11196,"Figure Skating in Harlem, Inc.","361 West 125th Street New York, NY 10027",2012,DYCD,Youth,Jackson,4500.0,Cleared
funding_11197,"Figure Skating in Harlem, Inc.","361 West 125th Street New York, NY 10027",2013,DYCD,Boro,Manhattan Delegation,3500.0,Cleared
funding_11198,"Figure Skating in Harlem, Inc.","361 West 125th Street New York, NY 10027",2013,DYCD,Youth,Dickens,7000.0,Cleared
funding_11199,"Figure Skating in Harlem, Inc.","361 West 125th Street New York, NY 10027",2013,DYCD,Youth,Jackson,4500.0,Cleared
funding_11200,"Russian American Foundation, Inc.","70 West 36th Street, Suite 701 New York, NY 10018",2011,DYCD,Local,Recchia,12000.0,Cleared
funding_11201,"Russian American Foundation, Inc.","70 West 36th Street, Suite 701 New York, NY 10018",2011,DYCD,Local,Nelson,12500.0,Cleared
funding_11202,"Russian American Foundation, Inc.","70 WEST 36 STREET SUITE 701 NEW YORK, NY 10017",2012,DYCD,Local,Nelson,8000.0,Cleared
funding_11203,"Russian American Foundation, Inc.","70 WEST 36 STREET SUITE 701 NEW YORK, NY 10017",2012,DYCD,Local,Recchia,25000.0,Cleared
funding_11204,"Russian American Foundation, Inc.","70 West 36 Street New York, NY 10018 ",2013,DYCD,Local,Recchia,10000.0,Pending
funding_11205,"Keep Rising to the Top, Inc.","119 East 102nd Street, Suite 5B New York, NY 10029",2011,DYCD,Youth,Viverito,10000.0,Pending
funding_11206,Rev. Dr. Martin Luther King Towers,"41 West 112th Street, Suite 1B New York, NY 10026",2011,MISC,Local,Dickens,3500.0,Cleared
funding_11207,Rev. Dr. Martin Luther King Towers,"41 West 112th Street, Suite 1B/1D New York, NY 10026",2012,NYCHA,Local,Dickens,3500.0,Cleared
funding_11208,Rev. Dr. Martin Luther King Towers,"41 West 112th Street New York, NY 10026",2013,NYCHA,Local,Dickens,3500.0,Pending
funding_11209,Richard Willis Memorial Fund,"74 East Broadway Staten Island, NY 10306",2011,DYCD,Youth,Oddo,4000.0,Cleared
funding_11210,Richard Willis Memorial Fund,"74 East Broadway Staten Island, NY 10306",2012,DYCD,Youth,Oddo,4000.0,Pending
funding_11211,Richard Willis Memorial Fund,"54 Fremont Ave Staten Island, NY 10306",2013,DYCD,Youth,Oddo,4000.0,Pending
funding_11212,Washington Heights Tennis Association,"256 Wadsworht Ave New York, NY 10033-10033",2012,DYCD,Youth,Rodriguez,7000.0,Cleared
funding_11213,"Northern Manhattan Coalition for Economic Development, Inc.","600 West 185th Street, 2nd Floor New York, NY 10033",2011,DSBS,Boro,"Chin, Mendez, Garodnick, Lappin, Brewer, Jackson, Viverito, Dickens, Rodriguez",3500.0,Cleared
funding_11214,"Northern Manhattan Coalition for Economic Development, Inc.","600 west 185th Street 2nd Fl New York, NY 10033",2012,DSBS,Local,Rodriguez,0.0,CBO Defunded
funding_11215,"Northern Manhattan Coalition for Economic Development, Inc.","54 West 94 Street Apt 5D New York, NY 10025",2013,DYCD,Local,Rodriguez,4000.0,Pending
funding_11216,Soundview Community In Action,"1217 Stratford Avenue Bronx, NY 10460",2012,DYCD,Local,CC,100000.0,Cleared
funding_11217,Council of Jewish ÌÄåämigrÌÄå© Community Organizations,,2010,DYCD,IOI,Brooklyn,25000.0,Pending
funding_11218,Council of Jewish ÌÄåämigrÌÄå© Community Organizations,"261 Madison Avenue, Suite 1504 New York, NY 10016",2011,DFTA,Local,Recchia,9000.0,Cleared
funding_11219,New York and Presbyterian Hospital,"622 West 168th Street, VC4-402 New York, NY 10032",2011,DYCD,Local,Jackson,4000.0,Cleared
funding_11220,New York and Presbyterian Hospital,"622 West 168th Street, VC4-402 New York, NY 10032",2011,DOHMH,Local,CC,80000.0,Cleared
funding_11221,New York and Presbyterian Hospital,"622 West 168th Street New York, NY 10032",2012,DOHMH,Local,CC,75000.0,Cleared
funding_11222,New York and Presbyterian Hospital,"622 West 168th Street New York, NY 10032",2012,DYCD,Local,Jackson,4000.0,Cleared
funding_11223,New York and Presbyterian Hospital,"622 West 168th Street New York, NY 10032",2013,DOHMH,Local,Jackson,4000.0,Pending
funding_11224,New York and Presbyterian Hospital,"622 West 168th Street New York, NY 10032",2013,DOHMH,Local,Rodriguez,3000.0,Pending
funding_11225,"New York and Presbyterian Hospital, The","622 West 168th Street New York, NY 10032",2013,DOHMH,Local,CC,75000.0,Pending
funding_11226,"Free Arts for Abused Children of New York City, Inc.","1431 Broadway New York, NY 10018",2012,DYCD,Local,Rodriguez,3000.0,Cleared
funding_11227,"Free Arts for Abused Children of New York City, Inc.","1431 Broadway 7th Floor New York, NY 10018-1906",2013,DCLA,Boro,Manhattan Delegation,3611.0,Cleared
funding_11228,New York Restoration Project (NYRP),"254 West 31 Street, 10th Floor New York, NY 10019",2011,DYCD,Local,CC,25000.0,Cleared
funding_11229,New York Restoration Project (NYRP),"254 West 31st Street New York, NY 10001",2012,DYCD,Local,CC,20000.0,Cleared
funding_11230,New York Restoration Project (NYRP),"254 West 31st Street New York, NY 10001",2012,DYCD,Local,Cabrera,3000.0,Cleared
funding_11231,New York Restoration Project (NYRP),"254 West 31st Street New York, NY 10001",2013,DYCD,Local,Viverito,5000.0,Pending
funding_11232,New York Restoration Project,"254 West 31st Street New York, NY 10001",2013,DYCD,Local,CC,20000.0,Pending
funding_11233,New York Restoration Project (NYRP),"254 West 31st Street New York, NY 10001",2013,DYCD,Local,Rodriguez,3000.0,Pending
funding_11234,"Korean-American Senior Citizens Association of New York, Inc.","1272 Rockland Avenue Staten Island, NY 10314",2011,DFTA,Local,Oddo,5000.0,Cleared
funding_11235,"Korean-American Senior Citizens Association of New York, Inc.","1272 Rockland Avenue Staten Island, NY 10314",2011,DFTA,Aging,Rose,5000.0,Cleared
funding_11236,"Korean-American Senior Citizens Association of New York, Inc.","1272 Rockland Avenue Staten Island, NY 10305",2011,DFTA,Aging,Ignizio,7500.0,Cleared
funding_11237,"Korean-American Senior Citizens Association of New York, Inc.","1272 Rockland Ave Staten Island, NY 10314",2012,DFTA,Aging,Ignizio,7500.0,Cleared
funding_11238,"Korean-American Senior Citizens Association of New York, Inc.","1272 Rockland Ave Staten Island, NY 10314",2012,DFTA,Local,Oddo,5000.0,Cleared
funding_11239,"Korean-American Senior Citizens Association of New York, Inc.","1272 Rockland Avenue Staten Island, NY 10314",2013,DFTA,Aging,Ignizio,8000.0,Cleared
funding_11240,"Korean-American Senior Citizens Association of New York, Inc.","1272 Rockland Avenue Staten Island, NY 10314",2013,DFTA,Local,Oddo,5000.0,Pending
funding_11241,"Harlem Heights Cultural Council, Inc.","3960 Broadway New York, NY 10032",2011,DYCD,Local,Jackson,3500.0,Pending
funding_11242,NURTUREart Non-Profit Inc.,"910 Grand Street, 2nd Floor Brooklyn, NY 11211",2011,DCA,Local,Reyna,10000.0,Cleared
funding_11243,NURTUREart Non-Profit Inc.,"910 Grand Street Brooklyn, NY 11211",2012,DCA,Local,Levin,3500.0,Cleared
funding_11244,NURTUREart Non-Profit Inc.,"910 Grand Street Brooklyn, NY 11211",2012,DCA,Local,Reyna,5000.0,Cleared
funding_11245,NURTUREart Non-Profit Inc.,"56 Bogart Street Brooklyn, NY 11206-3817",2013,DCLA,Local,Reyna,15000.0,Cleared
funding_11246,NURTUREart Non-Profit Inc.,"56 Bogart Street Brooklyn, NY 11206-3817",2013,DCLA,Local,Levin,2000.0,Cleared
funding_11247,Iglesia Arca de Salvacion ACM,"1983 Jerome Avenue Bronx NY 10453 Bronx, NY 10453",2012,DYCD,Local,Cabrera,5000.0,Cleared
funding_11248,Iglesia Arca de Salvacion ACM,"1983 Jerome Ave Bronx, NY 10453",2013,DYCD,Local,Cabrera,7500.0,Pending
funding_11249,"Riverside Opera Company, Inc.","1000 Richmond Terrace, Box 2-* Staten Island, NY 10301",2011,DYCD,Local,Oddo,1000.0,Cleared
funding_11250,"Riverside Opera Company, Inc.","1000 Richmond Terrace box 2-8 Staten Island, NY 10301",2012,DYCD,Local,Oddo,1000.0,Cleared
funding_11251,"Riverside Opera Company, Inc.","1000 Richmond Terrace box 2-8 Staten Island, NY 10301",2012,DYCD,Local,Oddo,2500.0,Cleared
funding_11252,"Riverside Opera Company, Inc.","1000 Richmond Terrace box 2-8 Staten Island, NY 10301",2013,DYCD,Local,Oddo,1000.0,Pending
funding_11253,Mount Carmel Baptist Church,"1376 Prospect Avenue Bronx, NY 10459",2011,DOHMH,HIV/AIDS Faith Based Initiative,,6400.0,Cleared
funding_11254,Mount Carmel Baptist Church,"1376 Prospect Avenue Bronx, NY 10459",2012,DOHMH,HIV/AIDS Faith Based Initiative,,6400.0,Cleared
funding_11255,"Cherry Lane Alternative, Inc.","38 Commerce Street New York, NY 10014",2011,DCA,Local,Quinn,5000.0,Cleared
funding_11256,"Cherry Lane Alternative, Inc.","38 Commerce Street New York, NY 10014-3755",2012,DCA,Local,Quinn,5000.0,Cleared
funding_11257,"Cherry Lane Alternative, Inc.","38 Commerce Street New York, NY 10014-3755",2013,DYCD,Local,Quinn,5000.0,Pending
funding_11258,Dominican Medical Association Inc.,"707 West 171St Street New York, NY 10032",2013,DOHMH,Local,Cabrera,5750.0,Pending
funding_11259,Dominican Medical Association Inc.,"707 West 171St Street New York, NY 10032",2013,DOHMH,Local,Jackson,3500.0,Pending
funding_11260,Dominican Medical Association Inc.,"707 West 171St Street New York, NY 10032",2013,DOHMH,Local,Rodriguez,3000.0,Pending
funding_11261,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","295 Lafeyette Street, Suite 501 New York, NY 10012",2011,DYCD,Local,Dickens,3500.0,Cleared
funding_11262,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","295 Lafayette Street, Suite 501 New York, NY 10012",2011,DYCD,Local,Jackson,3500.0,Cleared
funding_11263,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","295 Lafayette Street, Suite 501 New York, NY 10012",2011,DYCD,Youth,Mendez,3500.0,Cleared
funding_11264,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","295 Lafayette Street, Suite 501 New York, NY 10012",2011,DYCD,Youth,Garodnick,8500.0,Cleared
funding_11265,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","295 Lafayette Street, Suite 501 New York, NY 10012",2011,DOE,Local,CC,275000.0,Cleared
funding_11266,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","295 Lafayette Street, Suite 501 New York, NY 10012",2011,DYCD,Youth,Comrie,5000.0,Cleared
funding_11267,Making Opportunities for Upgrading Schools and Education,,2012,DOE,MOUSE,,275000.0,Cleared
funding_11268,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","Puck Building 295 Lafayette St 5th Flr New York, NY 10,012.00 ",2012,DYCD,Local,Comrie,5000.0,Cleared
funding_11269,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","Puck Building 295 Lafayette St 5th Flr New York, NY 10012 ",2012,DYCD,Local,Jackson,3500.0,Cleared
funding_11270,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","Puck Building 295 Lafayette St 5th Flr New York, NY 10012",2012,DYCD,Local,Recchia,4000.0,Cleared
funding_11271,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.","Puck Building 295 Lafayette St 5th Flr New York, NY 10012 ",2012,DYCD,Youth,Dickens,4000.0,Cleared
